MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_413;Rho_wn_IS_440;Rho_wn_IS_501;Rho_wn_IS_555;Rho_wn_IS_674;Rho_wn_IS_870;LwN_IS_413;LwN_IS_440;LwN_IS_501;LwN_IS_555;LwN_IS_674;LwN_IS_870;ExactWavelength_IS_413;ExactWavelength_IS_440;ExactWavelength_IS_501;ExactWavelength_IS_555;ExactWavelength_IS_674;ExactWavelength_IS_870;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
AAB_481_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080223T101513Z;P10000000;M110100001110030101;    41.000;    42.667;       0.029814;       0.036826;       0.050746;       0.041890;       0.007258;       0.001384;       1.622977;       2.185215;       3.135228;       2.494212;       0.351663;       0.041505;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.224456;    1018.838623;       3.174825;     269.420105
AAB_482_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080223T105350Z;P10000000;M110100001110030101;    41.000;    48.252;       0.026118;       0.035116;       0.046251;       0.043061;       0.007823;       0.002088;       1.421791;       2.083746;       2.857536;       2.563968;       0.379006;       0.062614;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.620423;    1018.497192;       2.942926;     269.431335
AAB_483_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080223T111514Z;P10000000;M110100001110030101;    41.000;    51.964;       0.026692;       0.033302;       0.048072;       0.040602;       0.006480;       0.002025;       1.453025;       1.976075;       2.970025;       2.417552;       0.313953;       0.060700;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.292004;    1018.307983;       2.814415;     269.437561
AAB_484_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080224T061507Z;P10000000;M110100001110030101;    41.000;    50.370;       0.023978;       0.030801;       0.044381;       0.034147;       0.005282;       0.000785;       1.305282;       1.827663;       2.742019;       2.033187;       0.255935;       0.023525;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.043108;    1018.386169;       3.945525;     269.768585
AAB_485_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080224T094740Z;P10000000;M110100001110030101;    41.000;    39.122;       0.031329;       0.038258;       0.052816;       0.040685;       0.005884;       0.001032;       1.705456;       2.270146;       3.263139;       2.422493;       0.285065;       0.030927;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.045235;    1016.393494;       2.741876;     269.830322
AAB_486_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080224T101505Z;P10000000;M110100001110030101;    41.000;    42.376;       0.031753;       0.039350;       0.053091;       0.041205;       0.005939;       0.001177;       1.728523;       2.334965;       3.280121;       2.453469;       0.287771;       0.035284;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.062851;    1016.136475;       2.586618;     269.838287
AAB_487_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080224T105341Z;P10000000;M110100001110030101;    41.000;    47.999;       0.027747;       0.036223;       0.051033;       0.040456;       0.006320;       0.001695;       1.510466;       2.149379;       3.152947;       2.408839;       0.306217;       0.050823;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.116262;    1015.774597;       2.368030;     269.849487
AAB_488_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080224T111504Z;P10000000;M110100001110030101;    41.000;    51.731;       0.027555;       0.034797;       0.049348;       0.039400;       0.006261;       0.001652;       1.499985;       2.064782;       3.048868;       2.346002;       0.303373;       0.049522;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.134751;    1015.574097;       2.246939;     269.855682
AAB_489_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080225T041540Z;P10000000;M110100001110030101;    41.000;    73.662;       0.019894;       0.025239;       0.036167;       0.026893;       0.004258;       0.002774;       1.082978;       1.497607;       2.234525;       1.601263;       0.206302;       0.083175;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.965390;    1016.252563;       3.422290;     270.152100
AAB_490_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080225T044308Z;P10000000;M110100001110030101;    41.000;    67.785;       0.019810;       0.026226;       0.036076;       0.028489;       0.004178;       0.001299;       1.078361;       1.556231;       2.228882;       1.696333;       0.202415;       0.038956;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.106084;    1016.471313;       3.470536;     270.160065
AAB_491_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080226T044301Z;P10000000;M110100001110030101;    41.000;    67.556;       0.019371;       0.025422;       0.036427;       0.028092;       0.005643;       0.002916;       1.054484;       1.508505;       2.250563;       1.672644;       0.273412;       0.087433;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.048521;    1014.830200;       8.440801;     270.578217
AAB_492_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080226T051256Z;P10000000;M110100001110030101;    41.000;    61.644;       0.020494;       0.025555;       0.036461;       0.028415;       0.005456;       0.002388;       1.115616;       1.516396;       2.252644;       1.691911;       0.264362;       0.071590;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.073875;    1015.036499;       8.684782;     270.586914
AAB_493_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080226T055311Z;P10000000;M110100001110030101;    41.000;    53.739;       0.020851;       0.026471;       0.037490;       0.029616;       0.005373;       0.001499;       1.135027;       1.570725;       2.316231;       1.763392;       0.260341;       0.044958;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.107441;    1015.313965;       9.013035;     270.598602
AAB_494_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080226T111447Z;P10000000;M110100001110030101;    41.000;    51.092;       0.017932;       0.023776;       0.028830;       0.023097;       0.005344;       0.002662;       0.976172;       1.410831;       1.781175;       1.375258;       0.258906;       0.079827;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.140581;    1011.715637;       6.592646;     270.691986
AAB_495_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080227T041359Z;P10000000;M110100001110030101;    41.000;    73.654;       0.018016;       0.022603;       0.033383;       0.025270;       0.004912;       0.003536;       0.980704;       1.341196;       2.062506;       1.504670;       0.237970;       0.106005;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.005715;    1014.232361;       5.168926;     270.987976
AAB_496_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080227T044244Z;P10000000;M110100001110030101;    41.000;    67.533;       0.018417;       0.023682;       0.033136;       0.025622;       0.004780;       0.002397;       1.002543;       1.405218;       2.047261;       1.525613;       0.231577;       0.071879;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.054503;    1014.534302;       4.868417;     270.996338
AAB_497_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080227T051244Z;P10000000;M110100001110030101;    41.000;    61.397;       0.018862;       0.023101;       0.033487;       0.025227;       0.004542;       0.001625;       1.026802;       1.370769;       2.068943;       1.502088;       0.220070;       0.048720;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.994482;    1014.849365;       4.554842;     271.005066
AAB_498_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080227T055314Z;P10000000;M110100001110030101;    41.000;    53.466;       0.018955;       0.023082;       0.033709;       0.025478;       0.004317;       0.001162;       1.031817;       1.369644;       2.082635;       1.517045;       0.209167;       0.034852;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.002082;    1015.274719;       4.131517;     271.016815
AAB_499_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080227T061436Z;P10000000;M110100001110030101;    41.000;    49.683;       0.019145;       0.023831;       0.033366;       0.025500;       0.004254;       0.000978;       1.042167;       1.414058;       2.061462;       1.518312;       0.206095;       0.029316;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.026828;    1015.254944;       3.983177;     271.023010
AAB_500_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080227T084729Z;P10000000;M110100001110030101;    41.000;    34.608;       0.020447;       0.022986;       0.032705;       0.026582;       0.004461;       0.001074;       1.113079;       1.363923;       2.020634;       1.582784;       0.216146;       0.032203;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.182179;    1014.303528;       3.170476;     271.067413
AAB_501_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080227T094718Z;P10000000;M110100001110030101;    41.000;    38.158;       0.020345;       0.023370;       0.032926;       0.026351;       0.004237;       0.001201;       1.107491;       1.386716;       2.034270;       1.569034;       0.205263;       0.036002;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.140832;    1013.931274;       2.852501;     271.084778
AAB_502_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080227T101438Z;P10000000;M110100001110030101;    41.000;    41.368;       0.018854;       0.022841;       0.032035;       0.025695;       0.004402;       0.001616;       1.026346;       1.355361;       1.979215;       1.529922;       0.213297;       0.048463;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.146495;    1013.761169;       2.707202;     271.092712
AAB_503_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080227T105326Z;P10000000;M110100001110030101;    41.000;    47.246;       0.017518;       0.021323;       0.030721;       0.024736;       0.004515;       0.001774;       0.953614;       1.265281;       1.898039;       1.472862;       0.218765;       0.053201;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.157207;    1013.519714;       2.500948;     271.104004
AAB_504_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080227T111441Z;P10000000;M110100001110030101;    41.000;    50.862;       0.016264;       0.021442;       0.030522;       0.024094;       0.004041;       0.001492;       0.885380;       1.272358;       1.885769;       1.434616;       0.195799;       0.044744;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.105669;    1013.387512;       2.387987;     271.110168
AAB_505_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080228T044425Z;P10000000;M110100001110030101;    41.000;    66.882;       0.018994;       0.022762;       0.031732;       0.023640;       0.005815;       0.003496;       1.033938;       1.350670;       1.960529;       1.407583;       0.281719;       0.104810;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.969108;    1016.968323;       4.544377;     271.415009
AAB_506_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080228T051235Z;P10000000;M110100001110030101;    41.000;    61.147;       0.020497;       0.024296;       0.032273;       0.025517;       0.005566;       0.003572;       1.115762;       1.441683;       1.993938;       1.519369;       0.269698;       0.107111;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.108506;    1017.169128;       4.261575;     271.423218
AAB_507_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080229T044316Z;P10000000;M110100001110030101;    41.000;    66.854;       0.015866;       0.020118;       0.031656;       0.024197;       0.006156;       0.003757;       0.863673;       1.193780;       1.955820;       1.440758;       0.298258;       0.112657;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.029064;    1016.110596;       7.119555;     271.832886
AAB_508_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080301T041248Z;P10000000;M110100001110030101;    41.000;    72.876;       0.009746;       0.013659;       0.021373;       0.014135;       0.002360;       0.002917;       0.530513;       0.810524;       1.320489;       0.841643;       0.114343;       0.087469;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.743961;    1013.247314;       5.799520;     272.242218
AAB_509_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080301T044209Z;P10000000;M110100001110030101;    41.000;    66.484;       0.012208;       0.012896;       0.017736;       0.014803;       0.002438;       0.001733;       0.664586;       0.765216;       1.095784;       0.881409;       0.118108;       0.051955;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.255968;    1013.363342;       5.431499;     272.250763
AAB_510_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080301T061403Z;P10000000;M110100001110030101;    41.000;    48.380;       0.013079;       0.016846;       0.022035;       0.016484;       0.003298;       0.001349;       0.711980;       0.999632;       1.361420;       0.981481;       0.159767;       0.040448;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.977134;    1013.540771;       4.552323;     272.277435
AAB_511_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080301T101403Z;P10000000;M110100001110030101;    41.000;    40.090;       0.012616;       0.015452;       0.022128;       0.017020;       0.002511;       0.001000;       0.686773;       0.916894;       1.367125;       1.013412;       0.121652;       0.029970;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.042303;    1011.313293;       6.209074;     272.347137
AAB_512_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080301T105238Z;P10000000;M110100001110030101;    41.000;    45.990;       0.011281;       0.014444;       0.021160;       0.017874;       0.003544;       0.001627;       0.614100;       0.857086;       1.307335;       1.064279;       0.171706;       0.048773;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       1.292671;    1010.955200;       6.475420;     272.358337
AAB_513_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080302T044158Z;P10000000;M110100001110030101;    41.000;    66.451;       0.007903;       0.009404;       0.012091;       0.008419;       0.002146;       0.001776;       0.430207;       0.558032;       0.747034;       0.501279;       0.103996;       0.053245;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.831534;    1012.069824;       1.816633;     272.668884
AAB_514_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080302T051200Z;P10000000;M110100001110030101;    41.000;    60.019;       0.009020;       0.010760;       0.013212;       0.008233;       0.001703;       0.001080;       0.491003;       0.638492;       0.816259;       0.490241;       0.082531;       0.032381;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.650132;    1012.228577;       1.585675;     272.677612
AAB_515_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080302T055242Z;P10000000;M110100001110030101;    41.000;    52.136;       0.009072;       0.010062;       0.013573;       0.008105;       0.001468;       0.000810;       0.493826;       0.597037;       0.838605;       0.482596;       0.071105;       0.024284;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.593040;    1012.443787;       1.272690;     272.689453
AAB_516_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080302T061357Z;P10000000;M110100001110030101;    41.000;    48.258;       0.009569;       0.010005;       0.013766;       0.008299;       0.001354;       0.000757;       0.520910;       0.593689;       0.850520;       0.494173;       0.065586;       0.022684;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.605793;    1012.310730;       1.363161;     272.695618
AAB_517_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080302T094625Z;P10000000;M110100001110030101;    41.000;    36.310;       0.010009;       0.011807;       0.014544;       0.008823;       0.001752;       0.000971;       0.544863;       0.700588;       0.898579;       0.525321;       0.084902;       0.029112;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.612871;    1009.696350;       3.596096;     272.757324
AAB_518_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080302T101350Z;P10000000;M110100001110030101;    41.000;    39.663;       0.010218;       0.010820;       0.014100;       0.008864;       0.001770;       0.001230;       0.556238;       0.642027;       0.871167;       0.527780;       0.085761;       0.036870;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.663324;    1009.358948;       3.884233;     272.765289
AAB_519_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080302T105239Z;P10000000;M110100001110030101;    41.000;    45.747;       0.008912;       0.010558;       0.014225;       0.008996;       0.002449;       0.001422;       0.485131;       0.626463;       0.878855;       0.535630;       0.118658;       0.042644;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.672465;    1008.881348;       4.292180;     272.776550
AAB_520_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080302T111351Z;P10000000;M110100001110030101;    41.000;    49.464;       0.008868;       0.010757;       0.014320;       0.009314;       0.002455;       0.001844;       0.482716;       0.638303;       0.884720;       0.554566;       0.118941;       0.055287;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.715259;    1008.620483;       4.514983;     272.782715
AAB_521_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080303T041144Z;P10000000;M110100001110030101;    41.000;    72.627;       0.007755;       0.009488;       0.013654;       0.008639;       0.001940;       0.001875;       0.422147;       0.563008;       0.843582;       0.514368;       0.093991;       0.056213;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.673838;    1010.091797;       3.841338;     273.078308
AAB_522_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080303T044144Z;P10000000;M110100001110030101;    41.000;    66.205;       0.008143;       0.009193;       0.013417;       0.008131;       0.001477;       0.001213;       0.443276;       0.545499;       0.828936;       0.484120;       0.071567;       0.036358;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.613208;    1010.251831;       4.038845;     273.087036
AAB_523_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080303T051145Z;P10000000;M110100001110030101;    41.000;    59.963;       0.007846;       0.008844;       0.012413;       0.007127;       0.001223;       0.000402;       0.427129;       0.524770;       0.766889;       0.424359;       0.059251;       0.012045;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.544839;    1010.411926;       4.236462;     273.095734
AAB_524_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080303T055219Z;P10000000;M110100001110030101;    41.000;    51.849;       0.008590;       0.009602;       0.012556;       0.007289;       0.000655;       0.000106;       0.467610;       0.569783;       0.775738;       0.434003;       0.031753;       0.003171;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.557400;    1010.628357;       4.503535;     273.107513
AAB_525_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080303T105221Z;P10000000;M110100001110030101;    41.000;    45.506;       0.007017;       0.009245;       0.011656;       0.006722;       0.001482;       0.000883;       0.382000;       0.548566;       0.720151;       0.400246;       0.071810;       0.026471;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.549098;    1008.174988;       5.022819;     273.194641
AAB_526_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080303T111338Z;P10000000;M110100001110030101;    41.000;    49.244;       0.006774;       0.008189;       0.011578;       0.006582;       0.001697;       0.000883;       0.368733;       0.485909;       0.715312;       0.391909;       0.082205;       0.026460;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.533273;    1007.993408;       5.056941;     273.200836
AAB_527_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080304T041300Z;P10000000;M110100001110030101;    41.000;    71.959;       0.007050;       0.009049;       0.012083;       0.006920;       0.002362;       0.002319;       0.383765;       0.536974;       0.746544;       0.412015;       0.114442;       0.069515;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.541306;    1008.419556;       1.596588;     273.496887
AAB_528_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080304T044131Z;P10000000;M110100001110030101;    41.000;    65.958;       0.007568;       0.009058;       0.011851;       0.006478;       0.001814;       0.002041;       0.411972;       0.537502;       0.732172;       0.385736;       0.087881;       0.061197;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.489259;    1008.704407;       1.598329;     273.505157
AAB_529_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080304T051134Z;P10000000;M110100001110030101;    41.000;    59.700;       0.008441;       0.009646;       0.012240;       0.006531;       0.001540;       0.001174;       0.459481;       0.572397;       0.756230;       0.388855;       0.074590;       0.035190;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.464004;    1009.004517;       1.600164;     273.513885
AAB_530_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080304T055210Z;P10000000;M110100001110030101;    41.000;    51.561;       0.008867;       0.009737;       0.012077;       0.006048;       0.001208;       0.000761;       0.482687;       0.577773;       0.746143;       0.360096;       0.058539;       0.022802;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.404555;    1009.410034;       1.602644;     273.525665
AAB_531_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080304T061326Z;P10000000;M110100001110030101;    41.000;    47.652;       0.008617;       0.009619;       0.011813;       0.006324;       0.001066;       0.000668;       0.469054;       0.570763;       0.729864;       0.376558;       0.051659;       0.020020;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.467116;    1009.396057;       1.918014;     273.531860
AAB_532_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080307T041048Z;P10000000;M110100001110030101;    41.000;    71.894;       0.007125;       0.009910;       0.014432;       0.010437;       0.002784;       0.002830;       0.387877;       0.588043;       0.891644;       0.621471;       0.134865;       0.084861;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.907151;    1015.253967;       5.658983;     274.750824
AAB_533_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080307T044048Z;P10000000;M110100001110030101;    41.000;    65.419;       0.008850;       0.010483;       0.015839;       0.011169;       0.002260;       0.002046;       0.481754;       0.622020;       0.978599;       0.665058;       0.109491;       0.061331;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.857670;    1015.500183;       5.457461;     274.759521
AAB_534_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080307T051454Z;P10000000;M110100001110030101;    41.000;    58.285;       0.009138;       0.011340;       0.015634;       0.010759;       0.002193;       0.001892;       0.497427;       0.672876;       0.965920;       0.640617;       0.106266;       0.056732;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.811067;    1015.780029;       5.228398;     274.769440
AAB_535_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080308T041033Z;P10000000;M110100001110030101;    41.000;    71.652;       0.005589;       0.007378;       0.011734;       0.007816;       0.001792;       0.002138;       0.304234;       0.437798;       0.724986;       0.465373;       0.086820;       0.064102;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.755904;    1014.175293;       6.866052;     275.168945
AAB_536_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080308T044034Z;P10000000;M110100001110030101;    41.000;    65.167;       0.006951;       0.009029;       0.014350;       0.008651;       0.001769;       0.001536;       0.378366;       0.535759;       0.886576;       0.515102;       0.085701;       0.046060;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.607025;    1014.311401;       6.493655;     275.177673
AAB_537_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080308T051337Z;P10000000;M110100001110030101;    41.000;    58.222;       0.007374;       0.008554;       0.012858;       0.007598;       0.001306;       0.001113;       0.401436;       0.507571;       0.794431;       0.452426;       0.063297;       0.033377;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.580638;    1014.461243;       6.083624;     275.187256
AAB_538_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080309T044209Z;P10000000;M110100001110030101;    41.000;    64.484;       0.006733;       0.007165;       0.009987;       0.006865;       0.001612;       0.001143;       0.366497;       0.425152;       0.617009;       0.408751;       0.078081;       0.034274;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.809169;    1012.463074;       4.275418;     275.596313
AAB_539_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080309T051220Z;P10000000;M110100001110030101;    41.000;    58.160;       0.006184;       0.007583;       0.010874;       0.006353;       0.001388;       0.000871;       0.336618;       0.449978;       0.671838;       0.378246;       0.067259;       0.026105;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.565909;    1012.580505;       4.018925;     275.605072
AAB_540_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080309T055215Z;P10000000;M110100001110030101;    41.000;    50.102;       0.007514;       0.008238;       0.011099;       0.006562;       0.001155;       0.000290;       0.409039;       0.488841;       0.685714;       0.390700;       0.055973;       0.008681;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.580277;    1012.735901;       3.679720;     275.616669
AAB_541_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080310T044057Z;P10000000;M110100001110030101;    41.000;    64.657;       0.005386;       0.007450;       0.010047;       0.005683;       0.001392;       0.001160;       0.293214;       0.442063;       0.620743;       0.338384;       0.067463;       0.034772;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.527074;    1015.406921;       6.779963;     276.014160
AAB_542_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080310T051111Z;P10000000;M110100001110030101;    41.000;    58.098;       0.007622;       0.008005;       0.011426;       0.006593;       0.001007;       0.000642;       0.414940;       0.475003;       0.705905;       0.392557;       0.048787;       0.019234;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.550893;    1015.682373;       6.875295;     276.022949
AAB_543_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080310T101154Z;P10000000;M110100001110030101;    41.000;    37.109;       0.008698;       0.009250;       0.010876;       0.006681;       0.001172;       0.000772;       0.473504;       0.548886;       0.671928;       0.397833;       0.056760;       0.023142;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.629596;    1013.770447;       3.469335;     276.110260
AAB_544_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080310T105034Z;P10000000;M110100001110030101;    41.000;    43.515;       0.008128;       0.008339;       0.010856;       0.006560;       0.001520;       0.000496;       0.442461;       0.494838;       0.670713;       0.390607;       0.073632;       0.014873;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.608329;    1013.408691;       2.922891;     276.121490
AAB_545_b_oc;AbuAlBukhoosh;GiuseppeZibordi;    25.495;    53.146;20080311T041018Z;P10000000;M110100001110030101;    41.000;    70.920;       0.006402;       0.007402;       0.009165;       0.005511;       0.002558;       0.003152;       0.348516;       0.439200;       0.566223;       0.328127;       0.123923;       0.094489;     412.500000;     442.000000;     490.500000;     551.099976;     667.700012;     868.700012;       0.601272;    1014.097656;       3.000051;     276.423462
