MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_412.5;Rho_wn_IS_442.5;Rho_wn_IS_490;Rho_wn_IS_560;Rho_wn_IS_665;LwN_IS_412.5;LwN_IS_442.5;LwN_IS_490;LwN_IS_560;LwN_IS_665;Es_IS_412.5;Es_IS_442.5;Es_IS_490;Es_IS_560;Es_IS_665;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
AAOT_0_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020419T084304Z;P10000100;M110100001110030101;    12.000;    46.265;       0.016642;       0.018473;       0.023819;       0.018677;       0.002219;       0.905950;       1.106584;       1.457415;       1.068058;       0.108203;     861.574527;    1007.171675;    1097.725870;    1040.636852;     951.616110;       0.722816;    1017.500000;       2.600000;     374.075165
AAOT_1_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020419T134259Z;P10000100;M110100001110030101;    12.000;    47.166;       0.016907;       0.019122;       0.024063;       0.019642;       0.002309;       0.920332;       1.145452;       1.472396;       1.123203;       0.112588;     843.198359;     986.669186;    1076.364699;    1020.552230;     934.350942;       0.792286;    1015.799988;       1.700000;     373.985046
AAOT_2_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020420T111616Z;P10000100;M110100001110030101;    12.000;    33.860;       0.018386;       0.020042;       0.024856;       0.020507;       0.002819;       1.000884;       1.200555;       1.520920;       1.172672;       0.137434;    1090.122129;    1260.654632;    1360.306013;    1286.700479;    1162.180526;       0.809459;    1018.400024;       0.500000;     373.596436
AAOT_3_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020420T124251Z;P10000100;M110100001110030101;    12.000;    39.204;       0.017758;       0.019758;       0.024570;       0.021463;       0.003060;       0.966704;       1.183583;       1.503378;       1.227368;       0.149225;     998.626521;    1159.287390;    1255.392243;    1188.423793;    1078.127366;       0.931198;    1017.900024;       2.500000;     373.570404
AAOT_4_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020420T134244Z;P10000100;M110100001110030101;    12.000;    46.921;       0.016510;       0.018395;       0.023665;       0.020722;       0.002186;       0.898742;       1.101928;       1.448036;       1.184966;       0.106587;     847.953513;     992.043723;    1082.056125;    1026.029506;     939.068717;       0.951632;    1017.700012;       5.100000;     373.552429
AAOT_5_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020422T084232Z;P10000100;M110100001110030101;    12.000;    45.487;       0.015666;       0.016607;       0.021517;       0.020070;       0.002301;       0.852811;       0.994780;       1.316607;       1.147697;       0.112194;     875.635873;    1023.247000;    1114.964351;    1057.411728;     966.166946;       1.111875;    1027.199951;       3.400000;     372.777191
AAOT_6_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020422T122156Z;P10000100;M110100001110030101;    12.000;    36.549;       0.017475;       0.019002;       0.023734;       0.021260;       0.003072;       0.951285;       1.138264;       1.452255;       1.215757;       0.149801;    1043.825711;    1209.780434;    1308.152643;    1238.356648;    1121.009897;       0.992368;    1026.300049;       1.100000;     372.711273
AAOT_7_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020422T124230Z;P10000100;M110100001110030101;    12.000;    38.640;       0.017762;       0.019135;       0.023377;       0.021311;       0.002990;       0.966889;       1.146245;       1.430375;       1.218663;       0.145792;    1007.283071;    1169.255873;    1266.169744;    1199.000979;    1087.330376;       1.028365;    1025.599976;       2.000000;     372.705109
AAOT_8_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020422T134224Z;P10000100;M110100001110030101;    12.000;    46.437;       0.017031;       0.018486;       0.022923;       0.020692;       0.002816;       0.927104;       1.107378;       1.402642;       1.183254;       0.137299;     856.616709;    1002.000981;    1092.796085;    1036.536937;     948.208795;       1.009398;    1024.800049;       2.100000;     372.687103
AAOT_9_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020423T094218Z;P10000100;M110100001110030101;    12.000;    37.620;       0.017793;       0.019279;       0.023487;       0.021079;       0.002928;       0.968584;       1.154863;       1.437140;       1.205389;       0.142759;    1025.614095;    1189.518438;    1287.092545;    1218.594408;    1104.033943;       0.989170;    1024.500000;       0.300000;     372.326538
AAOT_10_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020423T102159Z;P10000100;M110100001110030101;    12.000;    34.337;       0.018014;       0.019723;       0.023718;       0.021420;       0.003102;       0.980642;       1.181463;       1.451246;       1.224893;       0.151239;    1081.156531;    1251.035186;    1350.742351;    1278.208372;    1155.005458;       0.998364;    1024.500000;       0.300000;     372.314606
AAOT_11_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020423T124218Z;P10000100;M110100001110030101;    12.000;    38.362;       0.017792;       0.019861;       0.024166;       0.021286;       0.002960;       0.968551;       1.189756;       1.478644;       1.217205;       0.144356;    1012.741964;    1175.191899;    1272.191693;    1204.581881;    1092.009409;       0.943099;    1023.200012;       0.800000;     372.272461
AAOT_12_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020423T134220Z;P10000100;M110100001110030101;    12.000;    46.199;       0.017335;       0.019251;       0.023931;       0.020978;       0.002966;       0.943653;       1.153186;       1.464279;       1.199629;       0.144622;     861.975986;    1007.853951;    1098.755511;    1042.067833;     952.859149;       0.939290;    1022.500000;       0.000000;     372.254395
AAOT_13_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020425T104155Z;P10000100;M110100001110030101;    12.000;    32.667;       0.018680;       0.019906;       0.025229;       0.022073;       0.003024;       1.016881;       1.192411;       1.543708;       1.262254;       0.147468;    1108.738788;    1281.332202;    1381.824593;    1307.195975;    1179.589268;       0.944104;    1019.700012;       2.300000;     371.443207
AAOT_14_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020428T114134Z;P10000100;M110100001110030101;    12.000;    31.980;       0.018482;       0.020917;       0.027523;       0.028401;       0.004416;       1.006107;       1.253017;       1.684058;       1.624090;       0.215326;    1120.450910;    1294.029024;    1394.678505;    1319.141054;    1189.557248;       1.403503;    1014.299988;       3.400000;     370.127136
AAOT_15_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020505T124049Z;P10000100;M110100001110030101;    12.000;    34.935;       0.015439;       0.017026;       0.022519;       0.026020;       0.004548;       0.840428;       1.019882;       1.377868;       1.487928;       0.221770;    1073.728062;    1242.261356;    1341.152342;    1269.345031;    1146.755607;       1.823231;    1012.900024;       5.300000;     367.080383
AAOT_16_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020506T102036Z;P10000100;M110100001110030101;    12.000;    30.311;       0.018769;       0.020563;       0.027087;       0.029076;       0.005111;       1.021733;       1.231808;       1.657391;       1.662678;       0.249229;    1144.286563;    1320.681208;    1422.641246;    1346.040356;    1212.459803;       1.538115;    1019.700012;       2.500000;     366.689789
AAOT_17_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020506T114052Z;P10000100;M110100001110030101;    12.000;    29.526;       0.019920;       0.022261;       0.029025;       0.030722;       0.005561;       1.084392;       1.333474;       1.775979;       1.756839;       0.271158;    1155.551727;    1333.156682;    1435.554306;    1358.150282;    1222.811874;       1.482386;    1020.000000;       1.900000;     366.665680
AAOT_18_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020506T122037Z;P10000100;M110100001110030101;    12.000;    32.535;       0.020141;       0.022583;       0.029445;       0.031255;       0.005745;       1.096394;       1.352761;       1.801711;       1.787284;       0.280154;    1110.725984;    1283.564967;    1384.287245;    1310.142755;    1181.793650;       1.491399;    1020.000000;       1.900000;     366.653748
AAOT_19_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020506T134056Z;P10000100;M110100001110030101;    12.000;    42.942;       0.019727;       0.021807;       0.028478;       0.029717;       0.005405;       1.073868;       1.306315;       1.742521;       1.699384;       0.263560;     927.871847;    1080.917639;    1174.502708;    1113.617200;    1013.694966;       1.435909;    1019.500000;       1.500000;     366.629608
AAOT_20_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020507T114051Z;P10000100;M110100001110030101;    12.000;    29.259;       0.023174;       0.027275;       0.034744;       0.038004;       0.008438;       1.261524;       1.633830;       2.125939;       2.173244;       0.411431;    1160.008700;    1337.927112;    1440.311436;    1362.504648;    1226.412247;       1.578575;    1016.799988;       3.100000;     366.232971
AAOT_21_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020507T122031Z;P10000100;M110100001110030101;    12.000;    32.290;       0.022109;       0.024524;       0.032991;       0.035753;       0.007822;       1.203518;       1.469077;       2.018669;       2.044527;       0.381411;    1115.178802;    1288.335324;    1389.047651;    1314.501196;    1185.399397;       1.576312;    1016.799988;       3.100000;     366.221039
AAOT_22_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020507T124051Z;P10000100;M110100001110030101;    12.000;    34.465;       0.020737;       0.024288;       0.031521;       0.033343;       0.007424;       1.128862;       1.454924;       1.928735;       1.906719;       0.362005;    1080.723022;    1250.180798;    1349.568549;    1277.510111;    1153.774208;       1.469840;    1016.400024;       4.100000;     366.214935
AAOT_23_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020512T132102Z;P10000100;M110100001110030101;    12.000;    38.893;       0.014905;       0.018330;       0.026168;       0.028683;       0.006330;       0.811372;       1.098051;       1.601190;       1.640209;       0.308677;    1005.561194;    1166.702105;    1262.975678;    1196.450613;    1084.185311;       1.635240;    1011.500000;       2.000000;     364.039307
AAOT_24_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020513T122040Z;P10000100;M110100001110030101;    12.000;    30.899;       0.020933;       0.026295;       0.040127;       0.047777;       0.010944;       1.139522;       1.575130;       2.455301;       2.732087;       0.533629;    1136.501336;    1311.871707;    1413.379418;    1337.563576;    1204.892773;       2.008770;    1015.500000;       1.800000;     363.624756
AAOT_25_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020513T124048Z;P10000100;M110100001110030101;    12.000;    33.142;       0.020627;       0.026603;       0.039369;       0.048537;       0.011192;       1.122865;       1.593591;       2.408932;       2.775596;       0.545725;    1102.229047;    1273.930943;    1374.129921;    1300.788119;    1173.458397;       2.156929;    1015.099976;       1.500000;     363.618713
AAOT_26_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020513T134038Z;P10000100;M110100001110030101;    12.000;    41.590;       0.018384;       0.022344;       0.034857;       0.044303;       0.011038;       1.000777;       1.338459;       2.132852;       2.533472;       0.538244;     954.849147;    1110.643251;    1205.130167;    1142.481203;    1038.076601;       2.351621;    1014.900024;       1.100000;     363.600708
AAOT_27_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020514T092027Z;P10000100;M110100001110030101;    12.000;    34.556;       0.011153;       0.012700;       0.018605;       0.024274;       0.005937;       0.607135;       0.760784;       1.138399;       1.388110;       0.289517;    1078.784555;    1248.154876;    1347.683314;    1276.238497;    1152.549682;       2.469742;    1018.599976;       2.700000;     363.246185
AAOT_28_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020515T104043Z;P10000100;M110100001110030101;    12.000;    26.936;       0.009996;       0.011459;       0.016496;       0.020202;       0.004304;       0.544130;       0.686435;       1.009385;       1.155251;       0.209892;    1190.067715;    1371.567488;    1475.622730;    1396.401748;    1255.347542;       2.124869;    1024.500000;       2.200000;     362.789368
AAOT_29_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020515T111409Z;P10000100;M110100001110030101;    12.000;    26.420;       0.010565;       0.011590;       0.017060;       0.020886;       0.004582;       0.575096;       0.694276;       1.043888;       1.194331;       0.223429;    1196.772882;    1378.980850;    1483.283144;    1403.576265;    1261.473894;       2.140220;    1024.500000;       2.200000;     362.779327
AAOT_30_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020516T114017Z;P10000100;M110100001110030101;    12.000;    27.053;       0.013121;       0.014829;       0.021254;       0.023077;       0.004317;       0.714249;       0.888323;       1.300497;       1.319624;       0.210494;    1188.848946;    1370.146477;    1474.083022;    1394.960229;    1254.035886;       1.613371;    1023.000000;       1.500000;     362.226654
AAOT_31_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020516T122032Z;P10000100;M110100001110030101;    12.000;    30.258;       0.013551;       0.015549;       0.021175;       0.022223;       0.004308;       0.737647;       0.931435;       1.295658;       1.270819;       0.210085;    1144.390852;    1320.979546;    1423.268848;    1347.377156;    1213.391729;       1.468787;    1023.000000;       1.500000;     362.212463
AAOT_32_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020518T092033Z;P10000100;M110100001110030101;    12.000;    33.808;       0.009625;       0.011531;       0.015193;       0.022665;       0.006178;       0.523951;       0.690767;       0.929640;       1.296113;       0.301255;    1091.980953;    1262.514109;    1362.292871;    1289.927783;    1163.971196;       3.283626;    1013.400024;       1.200000;     361.259735
AAOT_33_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020518T094028Z;P10000100;M110100001110030101;    12.000;    31.293;       0.010909;       0.011710;       0.018039;       0.028213;       0.006709;       0.593838;       0.701487;       1.103793;       1.613371;       0.327153;    1131.020399;    1305.722651;    1406.980760;    1331.789653;    1199.746210;       3.890106;    1013.599976;       1.300000;     361.252716
AAOT_34_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020518T104027Z;P10000100;M110100001110030101;    12.000;    26.272;       0.011584;       0.012371;       0.019238;       0.030130;       0.007144;       0.630593;       0.741072;       1.177137;       1.722991;       0.348352;    1200.996558;    1383.093526;    1486.927675;    1406.646509;    1263.676234;       3.915023;    1013.400024;       0.200000;     361.231537
AAOT_35_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020518T111349Z;P10000100;M110100001110030101;    12.000;    25.730;       0.012423;       0.012958;       0.019337;       0.030878;       0.007316;       0.676290;       0.776207;       1.183181;       1.765738;       0.356724;    1207.876391;    1390.698027;    1494.784352;    1414.004699;    1269.958368;       4.069727;    1013.400024;       0.200000;     361.219757
AAOT_36_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020518T114027Z;P10000100;M110100001110030101;    12.000;    26.614;       0.012611;       0.013101;       0.020107;       0.030881;       0.007157;       0.686475;       0.784770;       1.230298;       1.765915;       0.348993;    1196.619345;    1378.244833;    1481.907368;    1401.938695;    1259.648810;       3.720809;    1013.200012;       1.100000;     361.210358
AAOT_37_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020518T124033Z;P10000100;M110100001110030101;    12.000;    32.142;       0.012438;       0.012352;       0.020071;       0.029503;       0.007237;       0.677076;       0.739949;       1.228117;       1.687129;       0.352872;    1118.261703;    1291.572507;    1392.313311;    1318.027785;    1187.964238;       3.395165;    1012.900024;       3.700000;     361.189148
AAOT_38_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020521T111432Z;P10000100;M110100001110030101;    12.000;    25.112;       0.013542;       0.014521;       0.018967;       0.017553;       0.002376;       0.737169;       0.869856;       1.160576;       1.003782;       0.115872;    1215.942450;    1399.527363;    1503.843641;    1422.599961;    1277.142421;       1.090892;    1011.599976;       2.700000;     359.695129
AAOT_39_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020522T104039Z;P10000100;M110100001110030101;    12.000;    25.469;       0.013055;       0.013610;       0.017577;       0.012877;       0.001290;       0.710667;       0.815286;       1.075529;       0.736360;       0.062925;    1211.603464;    1394.713558;    1498.861675;    1417.980956;    1273.153431;       0.610978;    1011.200012;       4.200000;     359.198975
AAOT_40_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020601T124155Z;P10000100;M110100001110030101;    12.000;    30.088;       0.011524;       0.011880;       0.013135;       0.009312;       0.000691;       0.627334;       0.711627;       0.803722;       0.532507;       0.033681;    1147.618113;    1324.396758;    1426.819643;    1351.590537;    1216.336138;       0.527891;    1019.299988;       2.800000;     354.074951
AAOT_41_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020610T132317Z;P10000100;M110100001110030101;    12.000;    35.111;       0.022396;       0.025353;       0.030363;       0.035972;       0.013068;       1.219141;       1.518733;       1.857885;       2.057033;       0.637232;    1072.338872;    1240.423783;    1339.322485;    1269.561932;    1145.551373;       1.849877;    1005.400024;       0.700000;     349.487244
AAOT_42_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020611T132330Z;P10000100;M110100001110030101;    12.000;    35.025;       0.013009;       0.013964;       0.017625;       0.020132;       0.004672;       0.708159;       0.836482;       1.078455;       1.151268;       0.227791;    1072.030708;    1240.502862;    1339.904916;    1270.586293;    1146.630124;       1.746351;    1013.900024;       1.800000;     348.979065
AAOT_43_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020612T132340Z;P10000100;M110100001110030101;    12.000;    34.944;       0.008187;       0.008278;       0.010327;       0.009927;       0.001670;       0.445664;       0.495886;       0.631910;       0.567668;       0.081443;    1072.298370;    1241.061544;    1340.799863;    1271.748172;    1147.736889;       1.175621;    1019.200012;       1.000000;     348.470886
AAOT_44_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020613T132350Z;P10000100;M110100001110030101;    12.000;    34.867;       0.009089;       0.008969;       0.011575;       0.010004;       0.001717;       0.494749;       0.537267;       0.708263;       0.572072;       0.083731;    1073.689372;    1242.574243;    1342.344846;    1273.232710;    1148.954766;       0.922824;    1018.599976;       3.400000;     347.962677
AAOT_45_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020615T132421Z;P10000100;M110100001110030101;    12.000;    34.882;       0.011337;       0.012033;       0.017042;       0.020549;       0.005589;       0.617168;       0.720820;       1.042783;       1.175105;       0.272530;    1073.761582;    1242.579451;    1342.287951;    1273.234473;    1148.843398;       2.043119;    1017.000000;       3.400000;     346.946259
AAOT_46_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020616T132437Z;P10000100;M110100001110030101;    12.000;    34.819;       0.007889;       0.010325;       0.015753;       0.019034;       0.003599;       0.429453;       0.618520;       0.963915;       1.088477;       0.175479;    1074.919398;    1243.834407;    1343.570386;    1274.492459;    1149.857581;       2.077162;    1016.400024;       3.600000;     346.291412
AAOT_47_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020618T122436Z;P10000100;M110100001110030101;    12.000;    26.459;       0.011337;       0.011821;       0.014466;       0.014396;       0.004287;       0.617123;       0.708090;       0.885118;       0.823202;       0.209061;    1197.425331;    1379.494561;    1484.000621;    1406.310461;    1262.448879;       1.252714;    1019.000000;       0.700000;     345.112122
AAOT_48_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020619T104507Z;P10000100;M110100001110030101;    12.000;    22.533;       0.013101;       0.013426;       0.017808;       0.017670;       0.004208;       0.713183;       0.804258;       1.089632;       1.010450;       0.205198;    1244.828470;    1431.831061;    1538.018089;    1456.918197;    1305.582149;       1.283457;    1017.900024;       1.500000;     344.551514
AAOT_49_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020619T132441Z;P10000100;M110100001110030101;    12.000;    34.660;       0.013300;       0.013307;       0.016599;       0.015134;       0.003963;       0.723979;       0.797137;       1.015649;       0.865430;       0.193223;    1077.273779;    1246.512173;    1346.465885;    1277.504108;    1152.346172;       1.028949;    1017.700012;       1.500000;     344.484772
AAOT_50_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020620T094518Z;P10000100;M110100001110030101;    12.000;    28.036;       0.011715;       0.012028;       0.014483;       0.013030;       0.002610;       0.637742;       0.720525;       0.886181;       0.745096;       0.127265;    1176.548043;    1356.411547;    1460.175140;    1384.141458;    1243.439031;       0.987777;    1018.900024;       2.400000;     343.974335
AAOT_51_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020620T102505Z;P10000100;M110100001110030101;    12.000;    23.826;       0.012045;       0.011910;       0.014961;       0.013545;       0.002592;       0.655690;       0.713440;       0.915426;       0.774545;       0.126394;    1229.861976;    1415.346162;    1521.066660;    1441.171603;    1292.128751;       1.020989;    1018.900024;       2.400000;     343.957703
AAOT_52_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020620T104516Z;P10000100;M110100001110030101;    12.000;    22.530;       0.011859;       0.011668;       0.015017;       0.013188;       0.002399;       0.645545;       0.698954;       0.918869;       0.754133;       0.116985;    1244.627495;    1431.667786;    1537.931578;    1456.971430;    1305.617714;       0.957635;    1019.000000;       2.600000;     343.949249
AAOT_53_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020620T111836Z;P10000100;M110100001110030101;    12.000;    21.923;       0.012025;       0.012037;       0.014695;       0.013725;       0.002406;       0.654571;       0.721067;       0.899165;       0.784832;       0.117339;    1251.287490;    1439.026477;    1545.532113;    1464.091075;    1311.693590;       1.089960;    1019.000000;       2.600000;     343.935303
AAOT_54_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020620T114517Z;P10000100;M110100001110030101;    12.000;    22.922;       0.011856;       0.011813;       0.014861;       0.013271;       0.002680;       0.645405;       0.707646;       0.909334;       0.758885;       0.130674;    1240.295164;    1426.865303;    1532.954304;    1452.298981;    1301.619020;       0.986782;    1018.700012;       2.500000;     343.924164
AAOT_55_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020620T122504Z;P10000100;M110100001110030101;    12.000;    26.495;       0.012495;       0.012613;       0.015337;       0.014075;       0.002661;       0.680196;       0.755535;       0.938466;       0.804892;       0.129733;    1197.026910;    1379.043622;    1483.551851;    1406.034585;    1262.122610;       1.041960;    1018.700012;       2.500000;     343.907532
AAOT_56_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020620T124509Z;P10000100;M110100001110030101;    12.000;    28.967;       0.012011;       0.012319;       0.015385;       0.013814;       0.002782;       0.653841;       0.737933;       0.941375;       0.789959;       0.135660;    1163.836314;    1342.319686;    1445.572819;    1370.440388;    1231.713828;       0.995854;    1018.200012;       2.700000;     343.899109
AAOT_57_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020620T132452Z;P10000100;M110100001110030101;    12.000;    34.617;       0.012129;       0.012683;       0.015487;       0.014622;       0.002671;       0.660281;       0.759760;       0.947600;       0.836128;       0.130258;    1077.879735;    1247.209918;    1347.233379;    1278.326160;    1153.022111;       1.115019;    1018.200012;       2.700000;     343.882507
AAOT_58_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020621T104529Z;P10000100;M110100001110030101;    12.000;    22.534;       0.011078;       0.011373;       0.013597;       0.012684;       0.002246;       0.603068;       0.681294;       0.831958;       0.725330;       0.109506;    1244.581303;    1431.619120;    1537.898622;    1457.020808;    1305.618277;       1.077262;    1019.000000;       1.300000;     343.346954
AAOT_59_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020621T124530Z;P10000100;M110100001110030101;    12.000;    28.933;       0.012447;       0.011977;       0.014647;       0.013256;       0.002507;       0.677592;       0.717473;       0.896242;       0.758044;       0.122220;    1164.308459;    1342.844165;    1446.132205;    1371.043740;    1232.188009;       1.012379;    1018.200012;       2.500000;     343.296783
AAOT_60_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020621T132506Z;P10000100;M110100001110030101;    12.000;    34.734;       0.011714;       0.011684;       0.014256;       0.013711;       0.002451;       0.637668;       0.699888;       0.872276;       0.784043;       0.119496;    1075.955504;    1245.082035;    1345.049340;    1276.358968;    1151.300348;       1.168070;    1018.200012;       2.500000;     343.280212
AAOT_61_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020622T132517Z;P10000100;M110100001110030101;    12.000;    34.701;       0.012160;       0.012519;       0.015738;       0.014975;       0.002733;       0.661926;       0.749928;       0.962951;       0.856319;       0.133279;    1076.579694;    1245.755570;    1345.740344;    1277.065589;    1151.852617;       1.148081;    1017.799988;       1.300000;     342.677948
AAOT_62_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020623T092530Z;P10000100;M110100001110030101;    12.000;    30.812;       0.011059;       0.011623;       0.015667;       0.017713;       0.004152;       0.602006;       0.696277;       0.958662;       1.012935;       0.202438;    1137.228147;    1312.900758;    1415.218485;    1342.240548;    1207.514908;       1.741804;    1018.299988;       1.100000;     342.176025
AAOT_63_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020623T104558Z;P10000100;M110100001110030101;    12.000;    22.563;       0.011588;       0.011911;       0.016234;       0.017633;       0.003772;       0.630821;       0.713499;       0.993329;       1.008328;       0.183930;    1244.513888;    1431.488229;    1537.727370;    1456.961107;    1305.450537;       1.597727;    1017.799988;       1.700000;     342.142365
AAOT_64_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020623T132532Z;P10000100;M110100001110030101;    12.000;    34.673;       0.011993;       0.012416;       0.018219;       0.021362;       0.003977;       0.652883;       0.743731;       1.114766;       1.221589;       0.193944;    1077.239976;    1246.439947;    1346.408189;    1277.721518;    1152.344715;       1.946579;    1016.799988;       2.800000;     342.075653
AAOT_65_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020708T102821Z;P10000100;M110100001110030101;    12.000;    24.786;       0.021928;       0.023975;       0.031691;       0.032251;       0.005988;       1.193670;       1.436173;       1.939090;       1.844275;       0.292000;    1218.788191;    1403.059736;    1508.581634;    1430.827868;    1282.504960;       1.360371;    1017.099976;       3.300000;     333.116760
AAOT_66_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020708T104836Z;P10000100;M110100001110030101;    12.000;    23.511;       0.022732;       0.024606;       0.032412;       0.033557;       0.006274;       1.237435;       1.473945;       1.983216;       1.918962;       0.305920;    1233.992922;    1419.842541;    1525.895242;    1447.025087;    1296.318324;       1.414867;    1016.700012;       2.200000;     333.108307
AAOT_67_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020708T112156Z;P10000100;M110100001110030101;    12.000;    22.890;       0.023136;       0.024327;       0.032569;       0.033732;       0.006409;       1.259447;       1.457266;       1.992808;       1.928950;       0.312514;    1241.085349;    1427.679868;    1533.990963;    1454.609316;    1302.790491;       1.424999;    1016.700012;       2.200000;     333.094360
AAOT_68_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020708T114835Z;P10000100;M110100001110030101;    12.000;    23.831;       0.023110;       0.024776;       0.032748;       0.032878;       0.005910;       1.258005;       1.484151;       2.003769;       1.880109;       0.288186;    1230.371175;    1415.814769;    1521.706022;    1443.080504;    1292.935274;       1.320244;    1016.200012;       1.400000;     333.083221
AAOT_69_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020708T122822Z;P10000100;M110100001110030101;    12.000;    27.281;       0.021129;       0.023382;       0.031242;       0.031119;       0.005015;       1.150190;       1.400682;       1.911642;       1.779540;       0.244520;    1187.248030;    1368.149453;    1472.460994;    1396.958064;    1253.561708;       1.300051;    1016.200012;       1.400000;     333.066589
AAOT_70_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020708T124833Z;P10000100;M110100001110030101;    12.000;    29.695;       0.020779;       0.022322;       0.030147;       0.029837;       0.004545;       1.131153;       1.337168;       1.844651;       1.706226;       0.221631;    1153.974912;    1331.346161;    1434.413789;    1361.310054;    1223.117042;       1.288252;    1016.000000;       1.400000;     333.058136
AAOT_71_b_oc;AAOT;GiuseppeZibordi;    45.314;    12.508;20020708T132806Z;P10000100;M110100001110030101;    12.000;    35.408;       0.019675;       0.021566;       0.028755;       0.028385;       0.004166;       1.071060;       1.291870;       1.759451;       1.623176;       0.203123;    1065.242275;    1233.152638;    1332.873681;    1266.184030;    1141.855072;       1.274620;    1016.000000;       1.400000;     333.041595
