MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_412.5;Rho_wn_IS_442.5;Rho_wn_IS_490;Rho_wn_IS_510;Rho_wn_IS_560;Rho_wn_IS_620;Rho_wn_IS_665;Rho_wn_IS_681.25;Rho_wn_IS_708.75;Rho_wn_IS_753.75;Rho_wn_IS_778.75;Rho_wn_IS_865;Rho_wn_IS_885;Lw_IS_412.5;Lw_IS_442.5;Lw_IS_490;Lw_IS_510;Lw_IS_560;Lw_IS_620;Lw_IS_665;Lw_IS_681.25;Lw_IS_708.75;Lw_IS_753.75;Lw_IS_778.75;Lw_IS_865;Lw_IS_885;Es_IS_412.5;Es_IS_442.5;Es_IS_490;Es_IS_510;Es_IS_560;Es_IS_620;Es_IS_665;Es_IS_681.25;Es_IS_708.75;Es_IS_753.75;Es_IS_778.75;Es_IS_865;Es_IS_885;HPLC_chla_ONLY_IS
MUMMTriOS-FGG09_S_868_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     4.743;   -51.963;20091013T163000Z;P10100100;M122200001200020100;     6.000;    22.590;       0.022402;       0.029298;       0.042699;       0.048152;       0.064955;       0.042888;       0.031138;       0.029008;       0.020620;       0.005310;       0.005465;       0.003036;       0.002609;       9.657174;      14.470151;      23.130344;      25.594986;      34.220592;      20.570770;      14.039162;      12.584171;       8.009598;       1.886756;       1.922421;       0.880335;       0.727380;    1252.644287;    1428.999756;    1560.595825;    1531.720703;    1515.142822;    1394.953125;    1315.959717;    1272.308105;    1141.728638;    1045.697021;    1035.188843;     852.973206;     820.245483;            NaN
MUMMTriOS-FGG09_S_869_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     4.815;   -51.944;20091013T131100Z;P10100100;M122200001200020100;     1.000;    33.138;       0.027630;       0.036968;       0.052954;       0.058944;       0.073960;       0.049178;       0.037552;       0.034938;       0.022844;       0.005937;       0.006115;       0.003424;       0.002957;      10.373874;      15.973075;      25.145136;      27.495485;      34.203140;      20.803619;      15.011780;      13.441146;       7.895627;       1.869749;       1.910478;       0.883426;       0.733710;    1067.208740;    1222.452759;    1339.906616;    1316.770996;    1303.952271;    1200.204346;    1136.370850;    1098.283691;     988.435242;     902.200500;     894.806580;     738.890442;     710.589722;            NaN
MUMMTriOS-FGG09_S_870_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     4.851;   -51.921;20091013T122000Z;P10100100;M122200001200020100;     5.000;    45.172;       0.028657;       0.038168;       0.053816;       0.059233;       0.072088;       0.045861;       0.034941;       0.032474;       0.020756;       0.005435;       0.005590;       0.003190;       0.002776;      10.014473;      15.523441;      24.329277;      26.383343;      31.969242;      18.731649;      13.568967;      12.131183;       6.919491;       1.667109;       1.705487;       0.805967;       0.673476;     962.134888;    1114.022217;    1234.951538;    1216.130249;    1209.659912;    1117.092285;    1063.717163;    1028.507812;     918.953796;     846.315552;     841.322815;     696.652344;     668.621521;            NaN
MUMMTriOS-FGG09_S_871_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     4.982;   -52.180;20091012T114500Z;P10100100;M122200001200020100;     5.000;    53.885;       0.031682;       0.040394;       0.054919;       0.059772;       0.069748;       0.040862;       0.030323;       0.028209;       0.017891;       0.004717;       0.004828;       0.002712;       0.002389;       8.397848;      12.505855;      19.001236;      20.352604;      23.709312;      12.776484;       9.032116;       8.110790;       4.479013;       1.110460;       1.131002;       0.526834;       0.442957;     719.275757;     833.974731;     926.443909;     910.574524;     907.025269;     836.978516;     798.953613;     773.858215;     674.964783;     635.747925;     632.445190;     524.435059;     500.150513;            NaN
MUMMTriOS-FGG09_S_872_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.065;   -52.173;20091012T103400Z;P10100100;M122200001200020100;    13.000;    71.256;       0.026960;       0.033432;       0.044858;       0.047306;       0.050067;       0.020592;       0.014350;       0.013131;       0.007928;       0.002586;       0.002595;       0.001742;       0.001599;      11.654396;      16.732914;      24.948244;      25.901060;      27.302933;      10.238799;       6.706943;       5.932827;       3.176191;       0.952226;       0.946318;       0.523057;       0.460437;    1156.718506;    1320.109009;    1442.618164;    1414.660400;    1399.206787;    1286.761108;    1214.484619;    1174.866211;    1044.985718;     964.147400;     954.489868;     786.917786;     754.782349;            NaN
MUMMTriOS-FGG09_S_873_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     4.881;   -52.196;20091012T164300Z;P10100100;M122200001200020100;     1.000;    24.998;       0.039113;       0.049167;       0.065045;       0.072326;       0.094604;       0.096401;       0.087378;       0.085836;       0.076700;       0.032196;       0.033645;       0.019378;       0.016517;      10.776589;      15.416168;      22.233847;      24.154568;      31.419197;      28.770044;      24.274296;      22.912920;      17.686411;       6.989337;       7.245734;       3.396425;       2.746706;     806.766907;     912.656738;     989.083984;     966.069092;     957.687927;     868.179260;     810.331970;     782.317688;     677.377502;     641.611816;     635.665039;     520.636841;     495.040741;            NaN
MUMMTriOS-FGG09_S_874_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     4.864;   -52.232;20091012T173300Z;P10100100;M122200001200020100;     0.000;    36.374;       0.039908;       0.050240;       0.066258;       0.073449;       0.095225;       0.104283;       0.099812;       0.099560;       0.095442;       0.054600;       0.057390;       0.036843;       0.031680;      12.400895;      17.928207;      25.970209;      28.206388;      36.438843;      36.346283;      32.679379;      31.381065;      26.146114;      14.304550;      14.932137;       7.899070;       6.469954;     879.023376;    1005.132141;    1101.087646;    1078.989502;    1073.891235;     983.216248;     925.052612;     894.935181;     779.440613;     745.849915;     740.338013;     610.360107;     581.292175;            NaN
MUMMTriOS-FGG09_S_875_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     4.844;   -51.285;20091012T182300Z;P10100100;M122200001200020100;    46.000;    49.226;       0.022999;       0.030306;       0.045267;       0.051828;       0.072976;       0.060075;       0.045828;       0.043747;       0.035094;       0.008279;       0.008406;       0.003854;       0.003179;       2.236184;       3.190057;       4.888589;       5.360832;       7.244547;       5.234808;       3.701402;       3.386772;       2.348174;       0.561341;       0.569278;       0.217984;       0.171018;     265.578613;     285.756958;     291.979431;     279.432526;     267.815674;     235.783768;     218.955948;     210.858383;     182.423981;     184.194458;     183.879227;     152.210068;     144.188461;            NaN
MUMMTriOS-FGG09_S_876_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.195;   -52.618;20091014T182600Z;P10100100;M122200001200020100;     2.000;    49.046;       0.038642;       0.048724;       0.064489;       0.071218;       0.090945;       0.097408;       0.091491;       0.090980;       0.087221;       0.047937;       0.050215;       0.031645;       0.027145;       6.010843;       8.531244;      12.156435;      13.040446;      16.406700;      15.763285;      13.887372;      13.275092;      10.843393;       5.815044;       6.061613;       3.152833;       2.559571;     425.889832;     476.362518;     510.455963;     495.364990;     487.267426;     438.424194;     411.918640;     397.904053;     339.737457;     331.897064;     330.119537;     272.551239;     257.774017;            NaN
MUMMTriOS-FGG09_S_877_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.213;   -52.609;20091014T185100Z;P10100100;M122200001200020100;     4.000;    55.089;       0.033071;       0.040382;       0.054254;       0.059611;       0.076995;       0.064065;       0.050990;       0.048998;       0.039903;       0.012785;       0.013140;       0.007618;       0.006613;       9.137095;      13.277051;      20.366270;      22.116907;      28.885229;      22.226446;      16.882740;      15.686067;      10.945851;       3.381717;       3.461123;       1.663642;       1.369022;     749.993164;     885.632080;    1004.420166;     991.308472;     999.828796;     928.341125;     888.387085;     862.162292;     740.280212;     715.829224;     712.737549;     591.724304;     561.097656;            NaN
MUMMTriOS-FGG09_S_878_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.248;   -52.601;20091014T192400Z;P10100100;M122200001200020100;     7.000;    63.123;       0.019270;       0.022205;       0.031709;       0.035408;       0.048013;       0.027325;       0.018429;       0.018321;       0.013083;       0.003708;       0.003579;       0.002137;       0.001890;       4.002372;       5.545947;       9.138279;      10.087577;      13.800722;       7.279131;       4.720340;       4.547575;       2.771309;       0.766694;       0.737850;       0.368066;       0.308992;     556.615967;     662.475281;     756.664185;     746.308350;     750.060425;     698.335144;     673.341125;     654.010376;     559.012634;     543.794434;     542.028320;     450.754730;     427.095428;            NaN
MUMMTriOS-FGG09_S_879_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.275;   -52.598;20091014T195500Z;P10100100;M122200001200020100;    10.000;    70.707;       0.027003;       0.034369;       0.047850;       0.051374;       0.058441;       0.028771;       0.020217;       0.018905;       0.011449;       0.002982;       0.002830;       0.001492;       0.001309;       2.315751;       3.441558;       5.354300;       5.610163;       6.269075;       2.774859;       1.874131;       1.700422;       0.877375;       0.222186;       0.210237;       0.091729;       0.076099;     229.106689;     263.808563;     290.074371;     282.009033;     275.180511;     249.457504;     240.742859;     233.740509;     199.639816;     194.350403;     193.494400;     159.960342;     151.326935;            NaN
MUMMTriOS-FGG09_S_880_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.304;   -52.582;20091014T204300Z;P10100100;M122200001200020100;    13.000;    82.511;       0.032626;       0.039107;       0.051459;       0.055204;       0.064681;       0.038674;       0.028496;       0.026834;       0.018709;       0.006944;       0.006856;       0.004992;       0.004762;       0.703204;       0.984011;       1.437912;       1.483228;       1.627707;       0.872486;       0.656671;       0.608040;       0.360376;       0.133618;       0.132098;       0.080467;       0.072262;      57.445526;      66.004013;      71.887489;      68.808167;      63.937950;      57.879784;      59.393612;      58.400177;      49.777420;      49.697311;      49.712566;      41.534237;      39.098881;            NaN
MUMMTriOS-FGG09_S_881_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.533;   -53.007;20091015T120400Z;P10100100;M122200001200020100;    13.000;    50.306;       0.029217;       0.038076;       0.054391;       0.061243;       0.081961;       0.077809;       0.066367;       0.064034;       0.055231;       0.018200;       0.019140;       0.009989;       0.008312;       8.590849;      13.043733;      20.733833;      22.989725;      30.633415;      26.782972;      21.766888;      20.230009;      15.501345;       4.714540;       4.935512;       2.134330;       1.703223;     803.044861;     929.471741;    1029.490234;    1012.849426;    1006.682800;     929.954285;     887.626831;     858.902283;     764.297607;     706.081726;     702.598145;     582.111755;     557.893555;            NaN
MUMMTriOS-FGG09_S_882_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.615;   -52.999;20091015T132000Z;P10100100;M122200001200020100;    22.000;    32.545;       0.029439;       0.035284;       0.048750;       0.054282;       0.072091;       0.053100;       0.038889;       0.036815;       0.029597;       0.008003;       0.008231;       0.004494;       0.003847;      11.764801;      16.202477;      24.568756;      26.855516;      35.306583;      23.797869;      16.462645;      14.998761;      10.847123;       2.669278;       2.721780;       1.225647;       1.009799;    1136.658691;    1300.142456;    1422.889648;    1397.487549;    1381.953369;    1272.583008;    1204.355225;    1164.329590;    1048.824341;     955.559692;     947.083557;     780.988037;     751.449219;            NaN
MUMMTriOS-FGG09_S_883_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.667;   -53.010;20091015T143300Z;P10100100;M122200001200020100;    26.000;    17.952;       0.021657;       0.024126;       0.033759;       0.037666;       0.050908;       0.025371;       0.016718;       0.016275;       0.011261;       0.002959;       0.002941;       0.001721;       0.001528;       9.693097;      12.340395;      18.908876;      20.703833;      27.687838;      12.513692;       7.743142;       7.245032;       4.524690;       1.076491;       1.058458;       0.509696;       0.436061;    1312.869873;    1494.139160;    1627.027954;    1596.688721;    1575.897949;    1448.677246;    1366.548340;    1320.666870;    1194.719604;    1083.084961;    1071.085327;     881.331665;     849.012390;            NaN
MUMMTriOS-FGG09_S_884_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.781;   -53.952;20091016T143700Z;P10100100;M122200001200020100;     2.000;    18.262;       0.034383;       0.044924;       0.062322;       0.069794;       0.091972;       0.096527;       0.090133;       0.088961;       0.079988;       0.035284;       0.037344;       0.021092;       0.017563;      15.102281;      22.525177;      34.149021;      37.530796;      48.880333;      46.569229;      40.841915;      38.720104;      31.588776;      12.551285;      13.144666;       6.103485;       4.903246;    1287.656006;    1463.690430;    1590.732300;    1561.052612;    1538.825439;    1416.000732;    1335.553955;    1289.859375;    1174.193970;    1058.504761;    1047.046997;     860.735291;     830.192688;            NaN
MUMMTriOS-FGG09_S_885_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.832;   -53.893;20091016T164300Z;P10100100;M122200001200020100;     5.000;    25.054;       0.033342;       0.040415;       0.055228;       0.060864;       0.077644;       0.052499;       0.038285;       0.035778;       0.026621;       0.007089;       0.007314;       0.004151;       0.003624;      14.161003;      19.632624;      29.339363;      31.725309;      40.000816;      24.643208;      16.922176;      15.204996;      10.241706;       2.465419;       2.518997;       1.177726;       0.991820;    1228.261230;    1398.736572;    1523.661743;    1495.554443;    1475.604858;    1357.658936;    1282.272461;    1238.642578;    1123.466919;    1016.390320;    1006.197815;     828.446716;     798.647278;            NaN
MUMMTriOS-FGG09_S_886_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.832;   -53.893;20091016T170000Z;P10100100;M122200001200020100;     5.000;    28.608;       0.033184;       0.040478;       0.055603;       0.061303;       0.078172;       0.052865;       0.038743;       0.036265;       0.027131;       0.007568;       0.007820;       0.004662;       0.004157;      13.532813;      18.889040;      28.362150;      30.680338;      38.669533;      23.864677;      16.489773;      14.847781;      10.050883;       2.536573;       2.596305;       1.276155;       1.096715;    1170.882568;    1334.153564;    1454.109131;    1427.630249;    1409.422729;    1296.374268;    1225.019409;    1183.551758;    1072.714600;     971.216431;     961.926270;     792.537720;     763.627747;            NaN
MUMMTriOS-FGG09_S_887_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.832;   -53.893;20091016T171500Z;P10100100;M122200001200020100;     5.000;    31.883;       0.032584;       0.039584;       0.054180;       0.059643;       0.075438;       0.050608;       0.037188;       0.034828;       0.025929;       0.007299;       0.007511;       0.004407;       0.003877;      13.386670;      18.658411;      27.987350;      30.249203;      37.852329;      23.237494;      16.124012;      14.527515;       9.775420;       2.494172;       2.544071;       1.231062;       1.043381;    1170.723633;    1337.473022;    1461.978638;    1436.197021;    1419.443604;    1307.517944;    1237.129761;    1195.394775;    1082.157349;     982.033386;     973.310730;     802.628967;     772.976562;            NaN
MUMMTriOS-FGG09_S_888_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.832;   -53.893;20091016T173000Z;P10100100;M122200001200020100;     5.000;    35.251;       0.032067;       0.038601;       0.052767;       0.057916;       0.073451;       0.047826;       0.034446;       0.032199;       0.023506;       0.006120;       0.006286;       0.003448;       0.002982;      12.368442;      17.094355;      25.626612;      27.626694;      34.673878;      20.669836;      14.069520;      12.649323;       8.342479;       1.969168;       2.006218;       0.907908;       0.756320;    1089.163330;    1244.951416;    1361.681641;    1337.831543;    1322.666016;    1217.673950;    1153.003784;    1114.146362;    1007.930298;     914.813904;     907.286316;     748.444946;     720.674927;            NaN
MUMMTriOS-FGG09_S_889_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.832;   -53.893;20091016T174500Z;P10100100;M122200001200020100;     5.000;    38.686;       0.031378;       0.037455;       0.051087;       0.056104;       0.071513;       0.047040;       0.033847;       0.031759;       0.023563;       0.006203;       0.006374;       0.003495;       0.003014;      11.589694;      15.925825;      23.884602;      25.782282;      32.564220;      19.644680;      13.378522;      12.070472;       8.073628;       1.931130;       1.970135;       0.891755;       0.740318;    1034.631470;    1185.093994;    1299.045532;    1276.786377;    1263.775635;    1164.273193;    1103.971680;    1066.788452;     962.953796;     876.361694;     869.798218;     718.039673;     690.999939;            NaN
MUMMTriOS-FGG09_S_890_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.897;   -53.852;20091016T182100Z;P10100100;M122200001200020100;    12.000;    47.178;       0.030307;       0.034474;       0.047720;       0.052452;       0.064713;       0.032268;       0.021557;       0.020388;       0.013396;       0.003130;       0.003178;       0.001795;       0.001539;       9.659252;      12.756715;      19.592234;      21.198288;      25.977182;      11.903299;       7.559474;       6.876553;       4.037885;       0.862875;       0.870558;       0.405751;       0.333812;     876.548157;    1011.672241;    1118.175293;    1099.880493;    1090.928345;    1005.657043;     957.857605;     925.903625;     828.341553;     759.337524;     754.164185;     622.453186;     597.107971;            NaN
MUMMTriOS-FGG09_S_891_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.980;   -53.824;20091016T191600Z;P10100100;M122200001200020100;    21.000;    60.407;       0.029137;       0.032325;       0.044783;       0.048923;       0.059511;       0.027125;       0.018313;       0.018016;       0.011381;       0.002675;       0.002708;       0.001483;       0.001295;       5.974008;       7.806097;      12.186171;      13.110297;      15.857726;       6.684197;       4.345785;       4.128295;       2.287200;       0.503443;       0.508504;       0.231710;       0.192762;     550.550476;     642.406128;     717.957764;     705.815247;     699.791504;     649.089172;     626.409119;     606.370667;     532.553406;     500.007080;     498.841248;     415.072815;     395.894562;            NaN
MUMMTriOS-FGG09_S_892_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.201;   -52.577;20091017T130900Z;P10100100;M122200001200020100;     4.000;    34.676;       0.026859;       0.033490;       0.048511;       0.054890;       0.075429;       0.056491;       0.040986;       0.038751;       0.031385;       0.007524;       0.007537;       0.003671;       0.003103;       6.664635;       9.419620;      14.811095;      16.355412;      22.303587;      15.008824;      10.172124;       9.242713;       6.459007;       1.462709;       1.453699;       0.581748;       0.467879;     701.833130;     791.789612;     857.191711;     836.807129;     829.577637;     749.622803;     701.726929;     677.566406;     585.275879;     553.765564;     549.096924;     450.946198;     428.843781;            NaN
MUMMTriOS-FGG09_S_893_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.169;   -52.497;20091017T140000Z;P10100100;M122200001200020100;     5.000;    23.601;       0.025496;       0.031108;       0.043599;       0.048582;       0.062792;       0.033944;       0.023076;       0.021811;       0.014462;       0.003265;       0.003038;       0.001304;       0.001094;       7.259046;       9.999949;      15.182316;      16.499863;      21.133923;      10.210861;       6.470222;       5.877075;       3.375783;       0.718024;       0.662799;       0.234462;       0.187392;     825.375000;     927.983887;    1001.023254;     976.587830;     966.045288;     872.500549;     816.067383;     787.935669;     683.818848;     645.478027;     639.661438;     526.435425;     501.519073;            NaN
MUMMTriOS-FGG09_S_894_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.107;   -52.381;20091017T153000Z;P10100100;M122200001200020100;    11.000;    14.693;       0.033934;       0.042378;       0.058051;       0.065106;       0.085854;       0.067253;       0.051187;       0.048401;       0.037736;       0.009622;       0.009595;       0.004915;       0.004251;       9.728704;      13.771454;      20.562311;      22.518379;      29.519842;      20.445618;      14.413118;      13.064193;       8.748392;       2.097955;       2.074266;       0.869689;       0.714528;     846.233704;     955.096008;    1034.140137;    1009.428467;    1000.404419;     898.560181;     836.708801;     806.635498;     694.756592;     654.946289;     648.995728;     531.472473;     505.101379;            NaN
MUMMTriOS-FGG09_S_895_b_oc;MUMMTriOS-FGG09_S;KevinRuddick;     5.040;   -52.309;20091017T174200Z;P10100100;M122200001200020100;     8.000;    39.346;       0.024912;       0.029214;       0.041489;       0.046597;       0.062356;       0.037603;       0.026618;       0.026206;       0.019838;       0.007501;       0.007207;       0.005276;       0.005028;       4.241545;       5.648069;       8.731637;       9.557642;      12.677835;       6.808208;       4.489755;       4.242925;       2.728223;       0.979177;       0.932500;       0.557929;       0.503167;     476.103760;     537.937012;     583.836914;     568.961914;     563.396179;     503.882996;     470.376617;     453.808990;     385.928040;     367.058014;     363.553162;     297.183533;     281.256989;            NaN
MUMMTriOS-Belgica10-01_896_b_oc;MUMMTriOS-Belgica10-01;KevinRuddick;    51.417;     3.392;20100127T104500Z;P10100100;M122200001200020100;     3.000;    72.039;       0.037724;       0.049591;       0.070218;       0.077864;       0.094509;       0.089607;       0.081707;       0.078654;       0.067103;       0.029574;       0.028195;       0.016473;       0.013347;       2.348861;       3.579889;       5.560740;       6.012836;       6.988167;       5.984861;       5.361855;       5.016412;       3.981495;       1.527248;       1.431872;       0.678463;       0.528587;     172.477890;     197.401520;     213.631088;     207.939758;     197.878342;     178.235519;     174.838837;     168.027222;     156.050613;     135.828644;     133.572128;     108.302429;     104.113251;       0.300000
MUMMTriOS-Belgica10-01_897_b_oc;MUMMTriOS-Belgica10-01;KevinRuddick;    51.427;     3.052;20100126T090000Z;P10100100;M122200001200020100;    12.000;    80.697;       0.038304;       0.051297;       0.073127;       0.079758;       0.090859;       0.069112;       0.056547;       0.052543;       0.039073;       0.013905;       0.013133;       0.008294;       0.007154;       1.510205;       2.445159;       3.966341;       4.227171;       4.499318;       3.176623;       2.784350;       2.552212;       1.855179;       0.573447;       0.540954;       0.288032;       0.241438;     109.408875;     130.452438;     146.219971;     142.633850;     132.326447;     122.459557;     130.939850;     127.519882;     124.397873;     108.072548;     107.931458;      91.016098;      88.468346;       0.300000
MUMMTriOS-Belgica10-01_898_b_oc;MUMMTriOS-Belgica10-01;KevinRuddick;    51.427;     3.052;20100126T100000Z;P10100100;M122200001200020100;    12.000;    75.199;       0.049970;       0.062774;       0.085257;       0.091696;       0.102214;       0.075015;       0.061735;       0.057706;       0.044651;       0.023338;       0.022291;       0.018898;       0.018098;       3.123193;       4.782051;       7.536771;       8.033772;       8.711601;       5.897789;       4.965953;       4.534592;       3.380903;       1.516585;       1.440297;       1.013766;       0.941491;     171.074402;     206.055206;     235.800095;     233.174271;     225.341614;     207.650650;     211.924255;     204.400864;     196.236389;     167.450073;     166.323318;     138.078812;     133.944901;       0.490000
MUMMTriOS-Belgica10-01_899_b_oc;MUMMTriOS-Belgica10-01;KevinRuddick;    51.427;     3.052;20100126T120000Z;P10100100;M122200001200020100;    12.000;    70.442;       0.031401;       0.045193;       0.068223;       0.074328;       0.083671;       0.053097;       0.040089;       0.036414;       0.024582;       0.006946;       0.006484;       0.003736;       0.003124;       3.595659;       6.264975;      10.891211;      11.786542;      13.062253;       7.701614;       5.839508;       5.163570;       3.345994;       0.807811;       0.747877;       0.355841;       0.288647;     315.399658;     376.977203;     428.380798;     424.413025;     415.373230;     386.159821;     387.590088;     373.348358;     358.137482;     306.546082;     304.114655;     251.310837;     243.912140;       0.480000
MUMMTriOS-Belgica10-01_900_b_oc;MUMMTriOS-Belgica10-01;KevinRuddick;    51.427;     3.052;20100126T130000Z;P10100100;M122200001200020100;    12.000;    71.648;       0.034272;       0.048925;       0.073837;       0.080494;       0.090953;       0.058424;       0.044065;       0.039988;       0.026773;       0.007198;       0.006709;       0.003750;       0.003111;       3.899191;       6.784920;      11.879482;      12.893559;      14.346981;       8.499654;       6.432581;       5.678309;       3.646171;       0.836645;       0.772806;       0.355435;       0.285696;     311.489563;     374.590240;     428.080322;     424.557373;     415.328644;     385.445068;     386.950500;     372.396698;     357.111481;     304.884094;     302.172577;     248.557022;     240.863922;       0.760000
MUMMTriOS-Belgica10-01_901_b_oc;MUMMTriOS-Belgica10-01;KevinRuddick;    51.427;     3.052;20100126T150000Z;P10100100;M122200001200020100;    12.000;    80.639;       0.044208;       0.055156;       0.073585;       0.079610;       0.091173;       0.080949;       0.072015;       0.069047;       0.056892;       0.023752;       0.022556;       0.013771;       0.011605;       1.544563;       2.195870;       3.080299;       3.168233;       3.189540;       2.417851;       2.156735;       1.983669;       1.546722;       0.542240;       0.503813;       0.246790;       0.200331;      93.165680;     104.482300;     107.739326;     101.967224;      88.900063;      76.701752;      77.267799;      74.161201;      70.448448;      59.176605;      57.913097;      46.415691;      44.712093;            NaN
MUMMTriOS-Belgica10-01_902_b_oc;MUMMTriOS-Belgica10-01;KevinRuddick;    51.427;     3.052;20100126T160000Z;P10100100;M122200001200020100;    12.000;    87.666;       0.055581;       0.067129;       0.087009;       0.093737;       0.106598;       0.095861;       0.086258;       0.083371;       0.071206;       0.036452;       0.035416;       0.026613;       0.024104;       0.757652;       1.073436;       1.485523;       1.498712;       1.390410;       1.060803;       1.061732;       1.001545;       0.825263;       0.357351;       0.340103;       0.200374;       0.173694;      36.372379;      41.989285;      43.964661;      40.985550;      33.170456;      28.429522;      31.759029;      31.013340;      30.040323;      25.438543;      24.924479;      19.438646;      18.598402;            NaN
MUMMTriOS-Belgica10-01_903_b_oc;MUMMTriOS-Belgica10-01;KevinRuddick;    51.419;     3.582;20100127T120500Z;P10100100;M122200001200020100;     2.000;    70.201;       0.035290;       0.048266;       0.070494;       0.079525;       0.095786;       0.077238;       0.063384;       0.059337;       0.042958;       0.012720;       0.011382;       0.005146;       0.003765;       1.806484;       2.861816;       4.631063;       5.018492;       5.756993;       4.091628;       3.298988;       2.979916;       2.022098;       0.517921;       0.455589;       0.166594;       0.117087;     155.980026;     178.082520;     192.349884;     187.180557;     177.993454;     159.864105;     155.774597;     149.292831;     138.885971;     120.172256;     118.135986;      95.529678;      91.755859;       0.210000
MUMMTriOS-Belgica10-01_904_b_oc;MUMMTriOS-Belgica10-01;KevinRuddick;    51.420;     3.262;20100127T094000Z;P10100100;M122200001200020100;     6.000;    76.544;       0.034473;       0.045749;       0.065381;       0.072361;       0.087386;       0.079129;       0.070230;       0.067713;       0.055183;       0.021874;       0.020707;       0.012324;       0.010198;       1.322862;       2.009722;       3.098335;       3.317791;       3.742563;       2.966114;       2.575551;       2.381374;       1.783232;       0.603902;       0.560503;       0.267295;       0.212047;     102.275154;     115.209618;     121.915375;     117.431717;     108.795273;      96.179512;      94.507385;      90.672874;      83.610603;      71.447296;      70.042587;      56.097710;      53.776535;            NaN
MUMMTriOS-Belgica10-10_905_b_oc;MUMMTriOS-Belgica10-10;KevinRuddick;    51.517;     3.315;20100423T065200Z;P10100100;M122200001200020100;     7.000;    69.900;       0.008024;       0.007027;       0.007025;       0.008206;       0.014012;       0.011303;       0.007462;       0.009247;       0.009796;       0.002546;       0.002051;       0.000924;       0.000710;       0.922465;       0.997549;       1.222028;       1.438894;       2.492403;       1.701389;       1.099826;       1.306370;       1.272812;       0.290836;       0.232445;       0.086248;       0.063910;     292.609344;     341.394501;     376.792572;     368.231506;     350.831268;     323.511658;     325.599670;     314.916351;     297.014130;     261.360565;     259.424805;     213.698990;     206.341843;            NaN
MUMMTriOS-Belgica10-10_906_b_oc;MUMMTriOS-Belgica10-10;KevinRuddick;    51.377;     3.211;20100423T090100Z;P10100100;M122200001200020100;     4.000;    51.100;       0.014769;       0.016309;       0.020742;       0.024292;       0.035872;       0.027771;       0.018863;       0.018084;       0.017167;       0.004769;       0.004453;       0.002483;       0.002079;       3.930401;       5.290431;       8.120275;       9.588686;      14.501715;       9.371650;       5.993897;       5.442140;       4.753687;       1.144769;       1.054210;       0.478336;       0.387654;     714.879761;     831.423096;     919.095215;     904.696350;     883.434692;     813.811951;     789.443237;     761.352356;     716.201660;     621.852417;     613.465088;     500.437683;     484.940125;            NaN
MUMMTriOS-Belgica10-10_907_b_oc;MUMMTriOS-Belgica10-10;KevinRuddick;    51.744;     2.746;20100420T103900Z;P10100100;M122200001200020100;    47.000;    42.606;       0.007855;       0.006903;       0.007413;       0.008849;       0.014722;       0.006333;       0.004395;       0.005244;       0.003465;       0.001394;       0.001233;       0.000871;       0.000794;       2.609855;       2.662184;       3.147939;       3.695117;       5.987487;       2.346060;       1.563594;       1.792695;       1.115995;       0.383905;       0.333440;       0.190809;       0.168772;     932.183044;    1076.398804;    1177.871338;    1156.234131;    1122.568359;    1029.618042;     992.704529;     957.002319;     903.497437;     776.863037;     763.785950;     619.734802;     601.333435;       2.700000
