MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_412;Rho_wn_IS_441;Rho_wn_IS_491;Rho_wn_IS_551;Rho_wn_IS_668;Rho_wn_IS_870;LwN_IS_412;LwN_IS_441;LwN_IS_491;LwN_IS_530;LwN_IS_551;LwN_IS_668;LwN_IS_870;ExactWavelength_IS_412;ExactWavelength_IS_441;ExactWavelength_IS_491;ExactWavelength_IS_530;ExactWavelength_IS_551;ExactWavelength_IS_668;ExactWavelength_IS_870;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
LJCO_29_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091216T224350Z;P10000100;M110100001110030101;     4.000;    48.291;       0.012967;       0.016160;       0.019272;       0.021034;       0.004552;       0.000388;       0.705203;       0.958165;       1.210679;    -999.000000;       1.252146;       0.220202;       0.011793;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       2.357773;    1014.759460;       8.730689;     268.476013
LJCO_30_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091217T211831Z;P10000100;M110100001110030101;     4.000;    67.704;       0.011207;       0.014811;       0.019845;       0.023059;       0.004997;            NaN;       0.609502;       0.878211;       1.246689;    -999.000000;       1.372681;       0.241732;      -0.016471;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       2.770291;    1013.416260;       5.830586;     268.269226
LJCO_31_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091217T214300Z;P10000100;M110100001110030101;     4.000;    62.061;       0.011040;       0.012573;       0.017910;       0.020200;       0.005171;       0.000134;       0.600420;       0.745471;       1.125127;    -999.000000;       1.202493;       0.250154;       0.004070;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       2.580003;    1013.539307;       5.780464;     268.265503
LJCO_32_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091217T224419Z;P10000100;M110100001110030101;     4.000;    48.170;       0.011441;       0.016363;       0.020349;       0.023171;       0.006279;       0.000482;       0.622194;       0.970202;       1.278378;    -999.000000;       1.379333;       0.303761;       0.014640;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       2.623732;    1013.847595;       5.654938;     268.256134
LJCO_33_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091218T214327Z;P10000100;M110100001110030101;     4.000;    62.166;       0.010643;       0.012490;       0.016828;       0.013578;       0.002083;       0.000060;       0.578811;       0.740602;       1.057139;    -999.000000;       0.808282;       0.100755;       0.001832;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       1.158776;    1012.174133;       2.720964;     268.045624
LJCO_34_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091218T221257Z;P10000100;M110100001110030101;     4.000;    55.582;       0.011325;       0.012820;       0.017610;       0.014307;       0.002150;       0.000195;       0.615875;       0.760157;       1.106319;    -999.000000;       0.851662;       0.104025;       0.005925;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       1.178052;    1012.275574;       2.588865;     268.041138
LJCO_35_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091220T232415Z;P10000100;M110100001110030101;     4.000;    39.341;       0.009917;       0.012322;       0.015700;       0.013320;       0.002022;       0.000683;       0.539320;       0.730620;       0.986306;    -999.000000;       0.792905;       0.097811;       0.020776;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       1.297355;    1011.395447;       2.256650;     267.590668
LJCO_36_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091221T234616Z;P10000100;M110100001110030101;     4.000;    34.410;       0.007651;       0.009755;       0.013864;       0.013362;       0.001654;       0.000163;       0.416116;       0.578383;       0.870959;    -999.000000;       0.795442;       0.080017;       0.004965;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       1.760029;    1011.440063;       2.128172;     267.367493
LJCO_37_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091222T001852Z;P10000100;M110100001110030101;     4.000;    27.084;       0.009454;       0.012322;       0.016215;       0.016571;       0.002529;       0.000066;       0.514169;       0.730633;       1.018651;    -999.000000;       0.986431;       0.122371;       0.002020;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       2.018530;    1011.321411;       2.195713;     267.362518
LJCO_38_b_oc;LJCO;VittorioBrando;   -18.520;   146.386;20091223T234715Z;P10000100;M110100001110030101;     4.000;    34.409;       0.004744;       0.007073;       0.010364;       0.007720;       0.000313;            NaN;       0.257996;       0.419400;       0.651097;    -999.000000;       0.459559;       0.015135;      -0.013295;     412.000000;     441.700012;     491.399994;    -999.000000;     551.400024;     668.400024;     870.500000;       0.969482;    1010.725098;       5.145360;     266.927765
