MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_412;Rho_wn_IS_441;Rho_wn_IS_491;Rho_wn_IS_555;Rho_wn_IS_675;Rho_wn_IS_870;LwN_IS_412;LwN_IS_441;LwN_IS_491;LwN_IS_530;LwN_IS_555;LwN_IS_675;LwN_IS_870;ExactWavelength_IS_412;ExactWavelength_IS_441;ExactWavelength_IS_491;ExactWavelength_IS_530;ExactWavelength_IS_555;ExactWavelength_IS_675;ExactWavelength_IS_870;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
Gloria_26_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110307T082903Z;P10000100;M110100101110010101;    20.000;    54.950;       0.003002;       0.006752;       0.011447;       0.016569;       0.004025;       0.000102;       0.163440;       0.400362;       0.719099;    -999.000000;       0.969427;       0.191035;       0.003062;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       4.832216;    1019.747009;       8.755322;     371.519501
Gloria_27_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110307T092902Z;P10000100;M110100101110010101;    20.000;    50.679;       0.003718;       0.007086;       0.012523;       0.016963;       0.003664;       0.000207;       0.202418;       0.420148;       0.786747;    -999.000000;       0.992503;       0.173909;       0.006223;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       4.066621;    1020.412720;       9.059040;     371.534271
Gloria_28_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110307T102905Z;P10000100;M110100101110010101;    20.000;    49.789;       0.005336;       0.008491;       0.015624;       0.013598;       0.004901;       0.000690;       0.290461;       0.503447;       0.981497;    -999.000000;       0.795635;       0.232631;       0.020701;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       1.373333;    1021.079163;       9.363096;     371.549072
Gloria_29_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110311T074802Z;P10000100;M110100101110010101;    20.000;    57.957;       0.024515;       0.033689;       0.051824;       0.066122;       0.030730;       0.002911;       1.334519;       1.997557;       3.255655;    -999.000000;       3.868759;       1.458666;       0.087320;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       3.465224;    1017.502991;       3.480782;     372.927856
Gloria_30_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110311T094801Z;P10000100;M110100101110010101;    20.000;    48.424;       0.023412;       0.031980;       0.048993;       0.063899;       0.027746;       0.002239;       1.274471;       1.896220;       3.077843;    -999.000000;       3.738654;       1.317026;       0.067150;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       3.665318;    1017.796631;       3.159999;     372.957428
Gloria_31_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110311T104804Z;P10000100;M110100101110010101;    20.000;    48.748;       0.022228;       0.030097;       0.046360;       0.063119;       0.026000;       0.002345;       1.210011;       1.784558;       2.912449;    -999.000000;       3.693049;       1.234177;       0.070342;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       4.097318;    1017.943542;       2.999452;     372.972198
Gloria_32_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110311T114802Z;P10000100;M110100101110010101;    20.000;    52.608;       0.020613;       0.027419;       0.044809;       0.060798;       0.025090;       0.002167;       1.122089;       1.625755;       2.814961;    -999.000000;       3.557212;       1.190972;       0.065015;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       4.071529;    1018.090271;       2.839127;     372.986969
Gloria_33_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110311T124808Z;P10000100;M110100101110010101;    20.000;    59.279;       0.015812;       0.025188;       0.042085;       0.055916;       0.022660;       0.001865;       0.860742;       1.493475;       2.643855;    -999.000000;       3.271594;       1.075611;       0.055933;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       3.859403;    1018.127258;       3.257315;     373.001770
Gloria_34_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110312T104751Z;P10000100;M110100101110010101;    20.000;    48.332;       0.009585;       0.011265;       0.019292;       0.028598;       0.008138;       0.000417;       0.521746;       0.667957;       1.211967;    -999.000000;       1.673254;       0.386285;       0.012505;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       5.150068;    1021.275330;       6.396527;     373.326752
Gloria_35_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110312T114746Z;P10000100;M110100101110010101;    20.000;    52.175;       0.007773;       0.011385;       0.018304;       0.028904;       0.008055;       0.000893;       0.423143;       0.675052;       1.149911;    -999.000000;       1.691146;       0.382354;       0.026773;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       6.086960;    1021.510376;       6.161157;     373.341522
Gloria_36_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110312T124747Z;P10000100;M110100101110010101;    20.000;    58.848;       0.008040;       0.010371;       0.016408;       0.027458;       0.009172;       0.001440;       0.437647;       0.614944;       1.030769;    -999.000000;       1.606543;       0.435394;       0.043192;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       7.128562;    1021.623840;       5.847838;     373.356293
Gloria_37_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110315T124655Z;P10000100;M110100101110010101;    20.000;    57.817;       0.005137;       0.006264;       0.010353;       0.017445;       0.006539;       0.001390;       0.279650;       0.371415;       0.650408;    -999.000000;       1.020704;       0.310377;       0.041689;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       7.279538;    1017.884277;       5.706165;     374.419922
Gloria_38_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110320T104526Z;P10000100;M110100101110010101;    20.000;    45.218;       0.016210;       0.018205;       0.030369;       0.043765;       0.015788;       0.001624;       0.882435;       1.079447;       1.907809;    -999.000000;       2.560642;       0.749409;       0.048710;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       4.772985;    1020.400024;       5.303823;     374.434387
Gloria_39_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110322T064242Z;P10000100;M110100101110010101;    20.000;    63.299;       0.010029;       0.013228;       0.023414;       0.033918;       0.010544;       0.000383;       0.545920;       0.784317;       1.470892;    -999.000000;       1.984523;       0.500519;       0.011475;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       4.851132;    1014.099243;       6.197624;     374.502716
Gloria_40_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110322T114451Z;P10000100;M110100101110010101;    20.000;    48.497;       0.010152;       0.013499;       0.021567;       0.032773;       0.008687;       0.000756;       0.552651;       0.800397;       1.354908;    -999.000000;       1.917544;       0.412363;       0.022676;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       5.486375;    1014.099243;       6.197624;     374.510559
Gloria_41_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110322T124450Z;P10000100;M110100101110010101;    20.000;    55.483;       0.011521;       0.013820;       0.022701;       0.029830;       0.009092;       0.001675;       0.627180;       0.819419;       1.426102;    -999.000000;       1.745348;       0.431589;       0.050251;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       3.748332;    1014.099243;       6.197624;     374.512115
Gloria_42_b_oc;Gloria;GiuseppeZibordi;    44.600;    29.360;20110324T072550Z;P10000100;M110100101110010101;    20.000;    56.155;       0.005659;       0.007125;       0.011697;       0.021586;       0.006678;       0.000852;       0.308069;       0.422447;       0.734829;    -999.000000;       1.262987;       0.317007;       0.025545;     412.500000;     441.700012;     491.399994;    -999.000000;     555.400024;     675.000000;     870.099976;       9.385377;    1014.099243;       6.197624;     374.578491
