MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_412;Rho_wn_IS_439;Rho_wn_IS_500;Rho_wn_IS_555;Rho_wn_IS_674;Rho_wn_IS_870;LwN_IS_412;LwN_IS_439;LwN_IS_500;LwN_IS_530;LwN_IS_555;LwN_IS_674;LwN_IS_870;ExactWavelength_IS_412;ExactWavelength_IS_439;ExactWavelength_IS_500;ExactWavelength_IS_530;ExactWavelength_IS_555;ExactWavelength_IS_674;ExactWavelength_IS_870;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
MVCO_25_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040307T172610Z;P10000000;M110100001110030101;     4.000;    46.882;       0.008739;       0.011521;       0.017970;       0.019104;       0.003827;       0.000302;       0.475713;       0.670130;       1.100835;    -999.000000;       1.119357;       0.181644;       0.009068;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       2.664186;    1012.000000;       4.000000;     356.135040
MVCO_26_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040307T200517Z;P10000000;M110100001110030101;     4.000;    63.622;       0.009721;       0.013857;       0.020676;       0.023309;       0.005589;       0.000562;       0.529194;       0.806007;       1.266595;    -999.000000;       1.365696;       0.265276;       0.016846;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       3.047524;    1011.000000;       4.500000;     356.187775
MVCO_27_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040307T212446Z;P10000000;M110100001110030101;     4.000;    76.872;       0.006940;       0.008747;       0.014649;       0.014907;       0.001951;       0.000177;       0.377765;       0.508760;       0.897393;    -999.000000;       0.873428;       0.092619;       0.005321;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       2.436123;    1010.599976;       3.700000;     356.214081
MVCO_28_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040314T122651Z;P10000000;M110100001110030101;     4.000;    74.052;       0.006775;       0.008684;       0.015489;       0.017529;       0.003967;       0.001246;       0.368833;       0.505089;       0.948827;    -999.000000;       1.027074;       0.188285;       0.037363;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       3.229422;    1031.599976;       1.700000;     359.375061
MVCO_29_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040314T125543Z;P10000000;M110100001110030101;     4.000;    68.947;       0.008169;       0.010759;       0.017068;       0.019734;       0.004604;       0.000410;       0.444670;       0.625819;       1.045573;    -999.000000;       1.156259;       0.218535;       0.012290;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       3.306274;    1032.099976;       1.400000;     359.384644
MVCO_30_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040314T132245Z;P10000000;M110100001110030101;     4.000;    64.383;       0.006515;       0.008483;       0.013936;       0.015600;       0.003600;       0.000370;       0.354671;       0.493423;       0.853688;    -999.000000;       0.914053;       0.170882;       0.011096;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       3.075360;    1032.199951;       1.300000;     359.393585
MVCO_31_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040322T212012Z;P10000000;M110100001110030101;     4.000;    72.807;       0.007118;       0.011828;       0.014982;       0.022330;       0.002775;       0.000094;       0.387456;       0.687960;       0.917804;    -999.000000;       1.308321;       0.131746;       0.002818;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       5.995654;    1018.500000;       5.300000;     361.932587
MVCO_32_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040323T131947Z;P10000000;M110100001110030101;     4.000;    61.798;       0.005501;       0.007372;       0.013146;       0.015431;       0.002709;       0.000036;       0.299478;       0.428796;       0.805327;    -999.000000;       0.904132;       0.128587;       0.001068;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       3.544268;    1030.699951;       4.100000;     362.129211
MVCO_33_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040323T201950Z;P10000000;M110100001110030101;     4.000;    61.835;       0.004186;       0.012911;       0.021887;       0.025652;       0.005592;       0.000483;       0.227845;       0.750975;       1.340816;    -999.000000;       1.502975;       0.265440;       0.014484;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       3.484488;    1027.199951;      12.500000;     362.215302
MVCO_34_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040410T131405Z;P10000000;M110100001110030101;     4.000;    56.954;       0.002673;       0.003495;       0.006426;       0.008461;       0.001807;       0.000471;       0.145487;       0.203275;       0.393629;    -999.000000;       0.495736;       0.085794;       0.014124;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       4.818051;    1012.679688;       5.810192;     367.439484
MVCO_35_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040416T204430Z;P10000000;M110100001110030101;     4.000;    61.230;       0.006617;       0.008187;       0.014885;       0.021245;       0.004667;       0.000241;       0.360229;       0.476176;       0.911874;    -999.000000;       1.244795;       0.221553;       0.007223;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       5.960662;    1022.799988;       6.400000;     367.991486
MVCO_36_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040416T214636Z;P10000000;M110100001110030101;     4.000;    72.769;       0.005877;       0.006852;       0.013947;       0.018964;       0.004095;       0.000100;       0.319932;       0.398551;       0.854358;    -999.000000;       1.111130;       0.194364;       0.003003;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       5.379683;    1022.799988;       6.400000;     367.973907
MVCO_37_b_oc;MVCO;HuiFeng;    41.300;   -70.550;20040420T194557Z;P10000000;M110100001110030101;     4.000;    49.886;       0.008946;       0.009805;       0.016932;       0.027461;       0.005264;       0.000373;       0.486999;       0.570336;       1.037239;    -999.000000;       1.608956;       0.249861;       0.011177;     412.700012;     439.600006;     500.299988;    -999.000000;     555.099976;     674.900024;     870.200012;       8.355689;    1016.400024;       6.700000;     366.375946
