MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_412.5;Rho_wn_IS_442.5;Rho_wn_IS_490;Rho_wn_IS_560;Rho_wn_IS_665;LwN_IS_412.5;LwN_IS_442.5;LwN_IS_490;LwN_IS_560;LwN_IS_665;Es_IS_412.5;Es_IS_442.5;Es_IS_490;Es_IS_560;Es_IS_665;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
GDT_472_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080617T120435Z;P10000000;M110100001110030101;     8.000;    37.549;       0.002307;       0.003890;       0.006765;       0.011001;       0.003079;       0.125571;       0.233016;       0.413921;       0.629069;       0.150121;    1025.832820;    1184.768043;    1276.175790;    1205.223048;    1085.678577;       2.455603;    1005.017395;       5.146703;     350.565094
GDT_473_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080617T130436Z;P10000000;M110100001110030101;     8.000;    42.389;       0.001538;       0.003477;       0.006191;       0.010855;       0.002753;       0.083734;       0.208301;       0.378787;       0.620741;       0.134240;     938.098761;    1087.644032;    1175.733000;    1111.185297;    1005.294993;       3.032377;    1005.112366;       5.553174;     350.539642
GDT_474_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080617T135807Z;P10000000;M110100001110030101;     8.000;    48.217;       0.001939;       0.003188;       0.006401;       0.011050;       0.002976;       0.105579;       0.190941;       0.391643;       0.631908;       0.145106;     821.830639;     958.704191;    1042.206917;     986.140420;     898.286210;       2.913878;    1005.197083;       5.915622;     350.516968
GDT_475_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080620T075849Z;P10000000;M110100001110030101;     8.000;    46.620;       0.001632;       0.002710;       0.005249;       0.009032;       0.002540;       0.088842;       0.162366;       0.321207;       0.516467;       0.123833;     854.772673;     995.274001;    1080.148464;    1021.888206;     928.786331;       2.879292;    1005.198425;       6.543096;     348.837280
GDT_476_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080620T095834Z;P10000000;M110100001110030101;     8.000;    36.437;       0.002157;       0.002773;       0.005679;       0.008966;       0.002423;       0.117427;       0.166103;       0.347497;       0.512696;       0.118155;    1044.687569;    1205.648974;    1297.827423;    1225.737408;    1103.097232;       2.279266;    1005.348999;       6.651981;     348.786499
GDT_477_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080621T120511Z;P10000000;M110100001110030101;     8.000;    37.495;       0.001207;       0.002336;       0.004685;       0.008503;       0.002474;       0.065707;       0.139922;       0.286645;       0.486263;       0.120642;    1026.576122;    1185.646462;    1277.206147;    1206.545853;    1086.673851;       3.338793;    1005.972107;       8.977609;     348.122131
GDT_478_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080622T063938Z;P10000000;M110100001110030101;     8.000;    56.309;       0.001333;       0.001576;       0.003410;       0.007062;       0.002607;       0.072548;       0.094404;       0.208662;       0.403851;       0.127106;     643.164638;     760.099374;     836.325807;     793.821055;     733.292003;       4.791295;    1010.634460;       7.177609;     347.649506
GDT_479_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080622T082556Z;P10000000;M110100001110030101;     8.000;    43.734;       0.001600;       0.002675;       0.005365;       0.008226;       0.002472;       0.087113;       0.160250;       0.328260;       0.470405;       0.120514;     911.193596;    1058.099758;    1145.539356;    1083.540184;     981.607528;       2.096005;    1010.595642;       6.967273;     347.604431
GDT_480_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080625T090556Z;P10000000;M110100001110030101;     8.000;    40.061;       0.002498;       0.004244;       0.007484;       0.010071;       0.002542;       0.135987;       0.254214;       0.457954;       0.575904;       0.123970;     980.265786;    1134.624084;    1224.773291;    1157.973665;    1045.134202;       1.464524;    1010.583191;       5.877827;     345.755402
GDT_481_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080628T092709Z;P10000000;M110100001110030101;     8.000;    38.502;       0.002546;       0.003365;       0.006308;       0.008971;       0.002053;       0.138582;       0.201574;       0.386002;       0.513031;       0.100084;    1009.066264;    1166.283411;    1257.299880;    1188.441121;    1070.923679;       1.713330;    1005.876831;       4.395365;     343.914368
GDT_482_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080628T130645Z;P10000000;M110100001110030101;     8.000;    42.436;       0.003003;       0.004004;       0.006369;       0.009519;       0.002546;       0.163484;       0.239856;       0.389706;       0.544315;       0.124123;     937.031176;    1086.531356;    1174.819156;    1111.224194;    1004.916186;       1.941969;    1006.043579;       4.867898;     343.821228
GDT_483_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080629T140033Z;P10000000;M110100001110030101;     8.000;    48.274;       0.001642;       0.002313;       0.005540;       0.008772;       0.002241;       0.089365;       0.138567;       0.339013;       0.501611;       0.109280;     820.081493;     956.923056;    1040.717796;     985.794873;     897.600759;       2.312165;    1008.132263;       4.312535;     343.187744
GDT_484_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080702T082749Z;P10000000;M110100001110030101;     8.000;    44.113;       0.001960;       0.002965;       0.005621;       0.007927;       0.002090;       0.106719;       0.177632;       0.343909;       0.453303;       0.101924;     902.579474;    1048.866259;    1136.491278;    1076.129918;     975.041112;       1.668653;    1016.839172;       1.710245;     341.496796
GDT_485_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080703T100739Z;P10000000;M110100001110030101;     8.000;    36.639;       0.001876;       0.003018;       0.005573;       0.007994;       0.001842;       0.102144;       0.180797;       0.340992;       0.457149;       0.089801;    1039.289730;    1200.194299;    1292.974407;    1222.687908;    1100.239812;       1.753159;    1015.274841;       5.844056;     340.843781
GDT_486_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080703T103642Z;P10000000;M110100001110030101;     8.000;    35.800;       0.002059;       0.003037;       0.005568;       0.008190;       0.001918;       0.112075;       0.181939;       0.340724;       0.468317;       0.093513;    1053.324666;    1215.715327;    1309.012622;    1237.702304;    1113.062399;       1.875903;    1015.179749;       5.982139;     340.831451
GDT_487_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080703T115820Z;P10000000;M110100001110030101;     8.000;    37.423;       0.001975;       0.003084;       0.005531;       0.008049;       0.001826;       0.107502;       0.184719;       0.338421;       0.460270;       0.089016;    1026.009895;    1185.483785;    1277.747833;    1208.418664;    1088.035874;       1.822414;    1014.912537;       6.370165;     340.796844
GDT_488_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080703T122805Z;P10000000;M110100001110030101;     8.000;    39.373;       0.001495;       0.002724;       0.005332;       0.007837;       0.001736;       0.081399;       0.163180;       0.326247;       0.448166;       0.084656;     991.842245;    1147.660704;    1238.629479;    1171.781583;    1056.724015;       1.880369;    1014.766418;       6.497255;     340.784210
GDT_489_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080703T125818Z;P10000000;M110100001110030101;     8.000;    41.895;       0.001727;       0.002889;       0.005431;       0.008098;       0.001775;       0.093998;       0.173059;       0.332336;       0.463091;       0.086564;     945.565464;    1096.404763;    1185.596194;    1122.109502;    1014.257410;       1.953129;    1014.615112;       6.625475;     340.771393
GDT_490_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080703T132801Z;P10000000;M110100001110030101;     8.000;    44.874;       0.001067;       0.002525;       0.005138;       0.007720;       0.001647;       0.058110;       0.151278;       0.314387;       0.441451;       0.080286;     888.053815;    1032.651528;    1119.590887;    1060.280888;     961.370481;       2.001731;    1014.466370;       6.751573;     340.758789
GDT_491_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080703T135831Z;P10000000;M110100001110030101;     8.000;    48.202;       0.000666;       0.002369;       0.005092;       0.007571;       0.001531;       0.036275;       0.141923;       0.311588;       0.432935;       0.074667;     820.411517;     957.579693;    1041.797099;     987.397415;     898.981177;       1.951008;    1014.313599;       6.880995;     340.745880
GDT_492_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080704T130750Z;P10000000;M110100001110030101;     8.000;    42.806;       0.000548;       0.001881;       0.005073;       0.008646;       0.001428;       0.029828;       0.112690;       0.310388;       0.494412;       0.069627;     929.030651;    1077.906936;    1166.259284;    1103.897239;     998.541103;       2.871250;    1010.815552;       8.661867;     340.156677
GDT_493_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080704T132804Z;P10000000;M110100001110030101;     8.000;    44.931;       0.001421;       0.002343;       0.005123;       0.008649;       0.001610;       0.077370;       0.140341;       0.313491;       0.494564;       0.078525;     887.647406;    1032.029062;    1118.758426;    1059.402886;     960.479399;       2.771714;    1010.730225;       8.572134;     340.148102
GDT_494_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080704T140141Z;P10000000;M110100001110030101;     8.000;    48.603;       0.001307;       0.002506;       0.005596;       0.008846;       0.001668;       0.071156;       0.150142;       0.342393;       0.505857;       0.081326;     812.732206;     948.884303;    1032.598699;     978.682750;     891.380416;       2.315763;    1010.588440;       8.423048;     340.133850
GDT_495_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080705T065623Z;P10000000;M110100001110030101;     8.000;    55.032;       0.000635;       0.002600;       0.005794;       0.008154;       0.001686;       0.034580;       0.155731;       0.354505;       0.466257;       0.082191;     672.678812;     792.960241;     870.609464;     826.824411;     761.094667;       1.679372;    1008.452637;       6.349694;     339.703522
GDT_496_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080709T075815Z;P10000000;M110100001110030101;     8.000;    47.988;       0.002890;       0.003029;       0.004823;       0.008873;       0.002843;       0.157325;       0.181467;       0.295125;       0.507416;       0.138629;     827.415687;     964.761694;    1048.618664;     993.606577;     903.719068;       3.425341;    1000.966553;       3.244791;     337.234558
GDT_497_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080709T112817Z;P10000000;M110100001110030101;     8.000;    36.733;       0.002939;       0.003060;       0.005162;       0.010259;       0.003014;       0.160010;       0.183277;       0.315868;       0.586677;       0.146967;    1040.651107;    1200.999246;    1293.080832;    1222.560476;    1099.483700;       4.259119;    1000.647766;       4.682843;     337.145477
GDT_498_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080709T122856Z;P10000000;M110100001110030101;     8.000;    39.878;       0.002769;       0.003287;       0.004858;       0.009845;       0.002940;       0.150750;       0.196876;       0.297276;       0.562997;       0.143353;     985.577863;    1140.058490;    1230.075369;    1163.564388;    1049.074152;       4.466697;    1000.618591;       5.064166;     337.119751
GDT_499_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080709T125816Z;P10000000;M110100001110030101;     8.000;    42.366;       0.002295;       0.003136;       0.004899;       0.009700;       0.003037;       0.124958;       0.187865;       0.299768;       0.554693;       0.148108;     939.429455;    1088.957130;    1177.214747;    1114.063048;    1006.759392;       4.195072;    1000.637817;       5.230602;     337.107330
GDT_500_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080709T132818Z;P10000000;M110100001110030101;     8.000;    45.316;       0.002408;       0.003415;       0.005332;       0.010135;       0.003102;       0.131082;       0.204566;       0.326230;       0.579568;       0.151266;     881.963157;    1025.267769;    1111.288834;    1052.317848;     953.949808;       3.750515;    1000.657532;       5.401010;     337.094574
GDT_501_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080709T135815Z;P10000000;M110100001110030101;     8.000;    48.620;       0.002635;       0.003333;       0.005921;       0.010245;       0.003542;       0.143436;       0.199652;       0.362320;       0.585873;       0.172720;     814.281861;     950.166856;    1033.478849;     979.428028;     891.561447;       2.899131;    1000.677185;       5.570945;     337.081879
GDT_502_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080710T091000Z;P10000000;M110100001110030101;     8.000;    40.978;       0.003009;       0.003086;       0.005065;       0.009083;       0.003168;       0.163812;       0.184866;       0.309910;       0.519401;       0.154465;     964.822796;    1117.230093;    1206.651361;    1141.842251;    1030.557878;       3.189322;    1003.709045;       4.773281;     336.593445
GDT_503_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080710T112818Z;P10000000;M110100001110030101;     8.000;    36.852;       0.002307;       0.002654;       0.005145;       0.008892;       0.002735;       0.125586;       0.159007;       0.314833;       0.508497;       0.133364;    1037.921667;    1198.153858;    1290.355441;    1220.254743;    1097.570164;       2.908427;    1004.148071;       4.879690;     336.534790
GDT_504_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080710T115820Z;P10000000;M110100001110030101;     8.000;    38.078;       0.002135;       0.002737;       0.004945;       0.008964;       0.002892;       0.116201;       0.163963;       0.302570;       0.512627;       0.141011;    1016.822510;    1174.815717;    1266.235555;    1197.675371;    1078.281939;       3.305731;    1004.243408;       4.902798;     336.522064
GDT_505_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080710T122906Z;P10000000;M110100001110030101;     8.000;    40.059;       0.002721;       0.002714;       0.004778;       0.009054;       0.002828;       0.148136;       0.162578;       0.292374;       0.517739;       0.137903;     981.562211;    1135.789410;    1225.879744;    1159.885274;    1045.988426;       3.734077;    1004.229736;       5.097085;     336.509003
GDT_506_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080710T125820Z;P10000000;M110100001110030101;     8.000;    42.468;       0.001442;       0.003356;       0.005310;       0.009412;       0.002924;       0.078511;       0.201044;       0.324919;       0.538246;       0.142580;     936.790677;    1086.205869;    1174.583171;    1111.844921;    1004.919962;       3.092791;    1004.210693;       5.290975;     336.496613
GDT_507_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080712T082921Z;P10000000;M110100001110030101;     8.000;    45.033;       0.001467;       0.002351;       0.004298;       0.008439;       0.002631;       0.079861;       0.140852;       0.262962;       0.482566;       0.128283;     887.571820;    1031.497631;    1117.792086;    1058.628768;     959.241195;       4.127113;    1000.752319;       4.569886;     335.389313
GDT_508_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080713T082819Z;P10000000;M110100001110030101;     8.000;    45.276;       0.002246;       0.002334;       0.004460;       0.008115;       0.002884;       0.122258;       0.139837;       0.272922;       0.464047;       0.140627;     881.747301;    1025.278852;    1111.647784;    1053.188951;     954.684692;       3.337096;    1005.842529;       6.084640;     334.779083
GDT_509_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080713T122817Z;P10000000;M110100001110030101;     8.000;    40.348;       0.002610;       0.002888;       0.004580;       0.008610;       0.002977;       0.142069;       0.173022;       0.280228;       0.492384;       0.145178;     975.759848;    1129.504733;    1219.584162;    1154.353665;    1041.215386;       3.629483;    1006.978638;       5.266614;     334.677307
GDT_510_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080713T125815Z;P10000000;M110100001110030101;     8.000;    42.813;       0.002279;       0.002564;       0.004720;       0.008410;       0.002864;       0.124064;       0.153577;       0.288803;       0.480917;       0.139637;     929.655402;    1078.442119;    1166.756647;    1104.881254;     998.923214;       3.149551;    1007.054626;       5.252270;     334.664612
GDT_511_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080713T132817Z;P10000000;M110100001110030101;     8.000;    45.741;       0.001979;       0.002495;       0.004898;       0.008991;       0.002872;       0.107756;       0.149486;       0.299681;       0.514122;       0.140037;     872.185238;    1014.733965;    1100.800309;    1043.103401;     946.082011;       3.433241;    1007.130737;       5.237895;     334.651855
GDT_512_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080713T135815Z;P10000000;M110100001110030101;     8.000;    49.027;       0.002219;       0.002554;       0.004923;       0.008702;       0.003016;       0.120772;       0.153002;       0.301199;       0.497630;       0.147079;     804.456337;     939.559467;    1022.897852;     970.121084;     883.608427;       3.085691;    1007.206726;       5.223551;     334.639160
GDT_513_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080714T062819Z;P10000000;M110100001110030101;     8.000;    59.700;       0.002421;       0.002731;       0.005004;       0.008977;       0.002748;       0.131810;       0.163601;       0.306180;       0.513322;       0.133995;     564.685439;     672.332467;     745.118373;     709.798374;     660.166888;       3.217302;    1008.626953;       2.358382;     334.219299
GDT_514_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080714T072816Z;P10000000;M110100001110030101;     8.000;    52.167;       0.002798;       0.003056;       0.005632;       0.009612;       0.003076;       0.152334;       0.183089;       0.344611;       0.549647;       0.149998;     736.575735;     864.157175;     944.745079;     896.999550;     820.961031;       2.801268;    1008.613831;       2.860272;     334.193848
GDT_515_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080714T093959Z;P10000000;M110100001110030101;     8.000;    39.445;       0.003998;       0.004232;       0.006630;       0.010795;       0.003288;       0.217628;       0.253505;       0.405701;       0.617298;       0.160350;     991.780268;    1147.319949;    1238.115240;    1171.853738;    1056.179897;       2.447055;    1008.584961;       3.962980;     334.138000
GDT_516_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080714T095817Z;P10000000;M110100001110030101;     8.000;    38.384;       0.004027;       0.004484;       0.006710;       0.011025;       0.003363;       0.219191;       0.268625;       0.410576;       0.630477;       0.163994;    1010.593652;    1168.142855;    1259.647847;    1192.019695;    1073.410986;       2.504377;    1008.580994;       4.116184;     334.130249
GDT_517_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080714T125819Z;P10000000;M110100001110030101;     8.000;    42.941;       0.004754;       0.004841;       0.007730;       0.012842;       0.003956;       0.258776;       0.289961;       0.473015;       0.734360;       0.192881;     926.916887;    1075.479013;    1163.787288;    1102.246086;     996.669460;       2.588026;    1008.510864;       5.756010;     334.053894
GDT_518_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080714T132818Z;P10000000;M110100001110030101;     8.000;    45.864;       0.003394;       0.003924;       0.006426;       0.010724;       0.003403;       0.184751;       0.235088;       0.393214;       0.613249;       0.165948;     869.456190;    1011.772052;    1097.822995;    1040.454627;     943.812562;       2.621338;    1008.488525;       6.075211;     334.041168
GDT_519_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080715T110249Z;P10000000;M110100001110030101;     8.000;    37.116;       0.002187;       0.003321;       0.004995;       0.009239;       0.002872;       0.119030;       0.198910;       0.305613;       0.528334;       0.140040;    1032.446350;    1192.347950;    1284.716373;    1215.599208;    1093.526546;       3.471284;    1009.044800;       8.319167;     333.492188
GDT_520_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080715T125819Z;P10000000;M110100001110030101;     8.000;    43.075;       0.000907;       0.002706;       0.004683;       0.008780;       0.002777;       0.049376;       0.162118;       0.286536;       0.502103;       0.135410;     924.331949;    1072.617448;    1160.843249;    1099.566394;     994.338667;       3.623760;    1008.524597;       8.897896;     333.443207
GDT_521_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080715T132957Z;P10000000;M110100001110030101;     8.000;    46.097;       0.000765;       0.002439;       0.004807;       0.008669;       0.002548;       0.041649;       0.146090;       0.294140;       0.495756;       0.124232;     864.788255;    1006.588319;    1092.460845;    1035.500215;     939.529152;       3.276857;    1008.320190;       9.152182;     333.429810
GDT_522_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080715T135820Z;P10000000;M110100001110030101;     8.000;    49.270;       0.001216;       0.002688;       0.005502;       0.009996;       0.002608;       0.066204;       0.161045;       0.336681;       0.571608;       0.127192;     799.157080;     933.719330;    1016.924322;     964.718823;     878.928404;       3.357594;    1008.136841;       9.380342;     333.417755
GDT_523_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080716T085823Z;P10000000;M110100001110030101;     8.000;    42.870;       0.002376;       0.002818;       0.005421;       0.008649;       0.004153;       0.129341;       0.168783;       0.331675;       0.494569;       0.202482;     929.149547;    1077.746875;    1165.920371;    1104.180219;     998.127735;       2.302963;    1004.063721;       8.130321;     332.900452
GDT_524_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080719T130914Z;P10000000;M110100001110030101;     8.000;    44.691;       0.001538;       0.003089;       0.005084;       0.008709;       0.002982;       0.083746;       0.185028;       0.311055;       0.498009;       0.145398;     893.300570;    1038.120859;    1125.072452;    1066.272328;     965.634450;       2.812757;    1006.191711;       6.578055;     330.883881
GDT_525_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080720T055808Z;P10000000;M110100001110030101;     8.000;    64.500;       0.001320;       0.002011;       0.004010;       0.007572;       0.002706;       0.071860;       0.120472;       0.245384;       0.433016;       0.131954;     451.147323;     544.556967;     611.245022;     584.272091;     551.505357;       3.703030;    1001.875732;       3.774933;     330.438782
GDT_526_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080721T103006Z;P10000000;M110100001110030101;     8.000;    38.459;       0.004017;       0.004441;       0.006891;       0.011639;       0.003346;       0.218668;       0.266041;       0.421667;       0.665552;       0.163176;    1009.967583;    1167.304226;    1258.715190;    1191.554967;    1072.628214;       2.710094;    1005.218933;       3.972850;     329.683472
GDT_527_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080721T110329Z;P10000000;M110100001110030101;     8.000;    38.179;       0.004386;       0.005000;       0.007968;       0.012796;       0.003841;       0.238778;       0.299495;       0.487519;       0.731740;       0.187282;    1014.850749;    1172.713229;    1264.314212;    1196.805543;    1077.116136;       2.359589;    1005.326050;       4.073034;     329.668762
GDT_528_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080722T133009Z;P10000000;M110100001110030101;     8.000;    47.280;       0.002454;       0.003622;       0.005184;       0.009323;       0.002914;       0.133580;       0.216988;       0.317200;       0.533147;       0.142081;     840.346226;     979.554166;    1064.656054;    1010.081692;     917.530050;       3.203826;    1009.879761;       5.725211;     328.968750
GDT_529_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080723T065815Z;P10000000;M110100001110030101;     8.000;    57.305;       0.001225;       0.002001;       0.004313;       0.007494;       0.002378;       0.066685;       0.119870;       0.263884;       0.428558;       0.115934;     618.793946;     733.285540;     809.312209;     771.150968;     712.846177;       2.961205;    1018.702942;       2.425427;     328.506348
GDT_530_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080723T093016Z;P10000000;M110100001110030101;     8.000;    41.622;       0.002939;       0.003751;       0.005948;       0.009253;       0.002753;       0.160015;       0.224706;       0.363978;       0.529110;       0.134227;     949.703410;    1101.275355;    1191.256895;    1129.215967;    1019.664505;       2.160794;    1019.650818;       2.065876;     328.439270
GDT_531_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080723T103010Z;P10000000;M110100001110030101;     8.000;    38.858;       0.003229;       0.003636;       0.005820;       0.009034;       0.002714;       0.175780;       0.217803;       0.356105;       0.516606;       0.132349;     999.961235;    1156.949873;    1248.875698;    1183.207957;    1065.818591;       2.148936;    1020.024292;       1.924199;     328.412842
GDT_532_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080723T110327Z;P10000000;M110100001110030101;     8.000;    38.578;       0.003364;       0.003805;       0.005762;       0.009014;       0.002562;       0.183139;       0.227958;       0.352573;       0.515470;       0.124917;    1004.864980;    1162.388265;    1254.512218;    1188.499070;    1070.344293;       2.193292;    1020.231873;       1.845477;     328.398163
GDT_533_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080723T113010Z;P10000000;M110100001110030101;     8.000;    39.038;       0.002756;       0.004002;       0.005739;       0.009006;       0.002525;       0.150014;       0.239706;       0.351140;       0.514984;       0.123122;     996.687424;    1153.343994;    1245.167878;    1179.756254;    1062.877595;       2.207391;    1020.398438;       1.782286;     328.386383
GDT_534_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080724T055959Z;P10000000;M110100001110030101;     8.000;    65.051;       0.001545;       0.003057;       0.006706;       0.012467;       0.003208;       0.084121;       0.183153;       0.410345;       0.712921;       0.156443;     434.163013;     526.224404;     593.097249;     568.458109;     538.221769;       3.587289;    1024.673462;       6.438021;     327.896759
GDT_535_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080724T062817Z;P10000000;M110100001110030101;     8.000;    61.297;       0.002123;       0.003332;       0.006905;       0.012480;       0.003535;       0.115550;       0.199588;       0.422531;       0.713666;       0.172380;     524.126818;     627.508244;     699.234129;     668.171605;     624.328709;       3.304887;    1024.654175;       6.255904;     327.884247
GDT_536_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080724T065816Z;P10000000;M110100001110030101;     8.000;    57.484;       0.003176;       0.004448;       0.007680;       0.013812;       0.003991;       0.172899;       0.266442;       0.469921;       0.789845;       0.194613;     613.614947;     727.742889;     803.849365;     766.364374;     708.843331;       3.237124;    1024.633545;       6.062685;     327.871033
GDT_537_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080724T073827Z;P10000000;M110100001110030101;     8.000;    52.616;       0.004000;       0.004795;       0.008118;       0.014610;       0.003799;       0.217761;       0.287243;       0.496736;       0.835460;       0.185245;     723.717290;     850.565263;     931.631785;     886.214341;     811.732319;       3.248801;    1024.605957;       5.803735;     327.853302
GDT_538_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080724T083013Z;P10000000;M110100001110030101;     8.000;    46.924;       0.005542;       0.006420;       0.009659;       0.016146;       0.004679;       0.301710;       0.384592;       0.591042;       0.923277;       0.228168;     844.834703;     985.213280;    1071.345692;    1017.175928;     923.921264;       2.629612;    1024.570312;       5.470140;     327.830475
GDT_539_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080724T093017Z;P10000000;M110100001110030101;     8.000;    41.822;       0.005833;       0.006877;       0.010128;       0.019114;       0.005609;       0.317550;       0.411963;       0.619728;       1.093045;       0.273478;     944.981596;    1096.277531;    1186.372423;    1124.951574;    1016.109863;       3.670204;    1024.529053;       5.083058;     327.803955
GDT_540_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080724T120932Z;P10000000;M110100001110030101;     8.000;    40.944;       0.006208;       0.007665;       0.011730;       0.021024;       0.005925;       0.337920;       0.459132;       0.717729;       1.202241;       0.288909;     961.351185;    1114.406427;    1205.127254;    1142.522793;    1031.122233;       3.192157;    1024.384888;       4.130923;     327.733704
GDT_541_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080724T130937Z;P10000000;M110100001110030101;     8.000;    45.575;       0.007189;       0.007927;       0.012713;       0.022349;       0.006086;       0.391318;       0.474853;       0.777895;       1.278005;       0.296752;     872.211855;    1015.576557;    1102.788705;    1046.634877;     949.111304;       3.034983;    1024.124512;       4.210781;     327.707184
GDT_542_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080724T133014Z;P10000000;M110100001110030101;     8.000;    47.645;       0.007312;       0.007760;       0.012440;       0.021051;       0.006401;       0.398044;       0.464854;       0.761187;       1.203791;       0.312140;     830.104373;     968.834258;    1054.341897;    1001.232851;     910.251356;       2.724592;    1024.035034;       4.238184;     327.698090
GDT_543_b_oc;GustavDalenTower;GiuseppeZibordi;    58.594;    17.467;20080724T140330Z;P10000000;M110100001110030101;     8.000;    51.241;       0.007765;       0.007923;       0.012423;       0.021443;       0.006691;       0.422685;       0.474605;       0.760156;       1.226199;       0.326261;     753.922090;     884.153171;     966.482372;     918.876470;     839.703866;       2.872647;    1023.890869;       4.282399;     327.683441
