pixel (FR) \ band	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
1001	1717.13	1893.96	1934.68	1921.68	1798.22	1649.32	1530.63	1469.65	1404.63	1266.27	1249.63	1174.80	959.55	929.60	895.02
1002	1717.13	1893.92	1934.66	1921.71	1798.23	1649.32	1530.63	1469.66	1404.64	1266.27	1249.63	1174.80	959.54	929.60	895.02
1003	1717.12	1893.88	1934.64	1921.73	1798.25	1649.32	1530.64	1469.67	1404.65	1266.27	1249.63	1174.81	959.54	929.60	895.02
1004	1717.12	1893.84	1934.61	1921.75	1798.26	1649.33	1530.64	1469.67	1404.66	1266.27	1249.63	1174.82	959.54	929.60	895.02
1005	1717.11	1893.80	1934.59	1921.77	1798.27	1649.33	1530.64	1469.68	1404.67	1266.27	1249.63	1174.82	959.54	929.60	895.03
1006	1717.11	1893.76	1934.57	1921.79	1798.28	1649.33	1530.65	1469.68	1404.68	1266.27	1249.63	1174.83	959.54	929.60	895.03
1007	1717.10	1893.72	1934.55	1921.81	1798.30	1649.34	1530.65	1469.69	1404.68	1266.27	1249.63	1174.84	959.54	929.60	895.03
1008	1717.10	1893.68	1934.53	1921.83	1798.31	1649.34	1530.65	1469.70	1404.69	1266.27	1249.63	1174.84	959.54	929.60	895.03
1009	1717.10	1893.64	1934.51	1921.85	1798.32	1649.34	1530.66	1469.70	1404.70	1266.27	1249.64	1174.85	959.54	929.60	895.04
1010	1717.09	1893.60	1934.49	1921.88	1798.33	1649.34	1530.66	1469.71	1404.71	1266.26	1249.64	1174.85	959.53	929.60	895.04
1011	1717.09	1893.55	1934.47	1921.90	1798.34	1649.35	1530.66	1469.72	1404.72	1266.26	1249.64	1174.86	959.53	929.60	895.04
1012	1717.08	1893.51	1934.45	1921.92	1798.36	1649.35	1530.67	1469.72	1404.73	1266.26	1249.64	1174.87	959.53	929.60	895.04
1013	1717.08	1893.47	1934.43	1921.94	1798.37	1649.35	1530.67	1469.73	1404.74	1266.26	1249.64	1174.87	959.53	929.60	895.04
1014	1717.07	1893.43	1934.40	1921.96	1798.38	1649.36	1530.67	1469.73	1404.75	1266.26	1249.64	1174.88	959.53	929.60	895.05
1015	1717.07	1893.39	1934.38	1921.98	1798.39	1649.36	1530.68	1469.74	1404.75	1266.26	1249.64	1174.89	959.53	929.60	895.05
1016	1717.06	1893.35	1934.36	1922.00	1798.40	1649.36	1530.68	1469.75	1404.76	1266.26	1249.64	1174.89	959.53	929.60	895.05
1017	1717.06	1893.31	1934.34	1922.02	1798.42	1649.37	1530.68	1469.75	1404.77	1266.26	1249.64	1174.90	959.53	929.60	895.05
1018	1717.05	1893.27	1934.32	1922.04	1798.43	1649.37	1530.68	1469.76	1404.78	1266.26	1249.65	1174.90	959.52	929.60	895.06
1019	1717.05	1893.23	1934.30	1922.06	1798.44	1649.37	1530.69	1469.77	1404.79	1266.26	1249.65	1174.91	959.52	929.60	895.06
1020	1717.04	1893.19	1934.28	1922.09	1798.45	1649.38	1530.69	1469.77	1404.80	1266.26	1249.65	1174.92	959.52	929.60	895.06
1021	1717.04	1893.15	1934.26	1922.11	1798.47	1649.38	1530.69	1469.78	1404.81	1266.26	1249.65	1174.92	959.52	929.60	895.06
1022	1717.03	1893.11	1934.24	1922.13	1798.48	1649.38	1530.70	1469.78	1404.82	1266.26	1249.65	1174.93	959.52	929.60	895.06
1023	1717.03	1893.06	1934.22	1922.15	1798.49	1649.39	1530.70	1469.79	1404.82	1266.26	1249.65	1174.94	959.52	929.60	895.07
1024	1717.02	1893.02	1934.20	1922.17	1798.50	1649.39	1530.70	1469.80	1404.83	1266.26	1249.65	1174.94	959.52	929.60	895.07
1025	1717.02	1892.98	1934.18	1922.19	1798.51	1649.39	1530.71	1469.80	1404.84	1266.26	1249.65	1174.95	959.51	929.60	895.07
1026	1717.01	1892.94	1934.16	1922.21	1798.53	1649.40	1530.71	1469.81	1404.85	1266.26	1249.65	1174.95	959.51	929.60	895.07
1027	1717.01	1892.90	1934.14	1922.23	1798.54	1649.40	1530.71	1469.82	1404.86	1266.26	1249.66	1174.96	959.51	929.60	895.07
1028	1717.00	1892.86	1934.11	1922.25	1798.55	1649.40	1530.72	1469.82	1404.87	1266.26	1249.66	1174.97	959.51	929.60	895.08
1029	1717.00	1892.82	1934.09	1922.27	1798.56	1649.41	1530.72	1469.83	1404.88	1266.25	1249.66	1174.97	959.51	929.60	895.08
1030	1716.99	1892.78	1934.07	1922.29	1798.58	1649.41	1530.72	1469.83	1404.89	1266.25	1249.66	1174.98	959.51	929.60	895.08
1031	1716.99	1892.74	1934.05	1922.31	1798.59	1649.41	1530.73	1469.84	1404.89	1266.25	1249.66	1174.99	959.51	929.60	895.08
1032	1716.98	1892.70	1934.03	1922.34	1798.60	1649.42	1530.73	1469.85	1404.90	1266.25	1249.66	1174.99	959.50	929.60	895.08
1033	1716.98	1892.66	1934.01	1922.36	1798.61	1649.42	1530.73	1469.85	1404.91	1266.25	1249.66	1175.00	959.50	929.60	895.09
1034	1716.97	1892.62	1933.99	1922.38	1798.62	1649.43	1530.73	1469.86	1404.92	1266.25	1249.66	1175.00	959.50	929.60	895.09
1035	1716.97	1892.58	1933.97	1922.40	1798.64	1649.43	1530.74	1469.87	1404.93	1266.25	1249.67	1175.01	959.50	929.60	895.09
1036	1716.96	1892.54	1933.95	1922.42	1798.65	1649.43	1530.74	1469.87	1404.94	1266.25	1249.67	1175.02	959.50	929.59	895.09
1037	1716.96	1892.50	1933.93	1922.44	1798.66	1649.44	1530.74	1469.88	1404.95	1266.25	1249.67	1175.02	959.50	929.59	895.10
1038	1716.95	1892.46	1933.91	1922.46	1798.67	1649.44	1530.75	1469.89	1404.96	1266.25	1249.67	1175.03	959.50	929.59	895.10
1039	1716.95	1892.41	1933.89	1922.48	1798.69	1649.44	1530.75	1469.89	1404.96	1266.25	1249.67	1175.04	959.49	929.59	895.10
1040	1716.94	1892.37	1933.87	1922.50	1798.70	1649.45	1530.75	1469.90	1404.97	1266.25	1249.67	1175.04	959.49	929.59	895.10
1041	1716.94	1892.33	1933.85	1922.52	1798.71	1649.45	1530.76	1469.90	1404.98	1266.25	1249.67	1175.05	959.49	929.59	895.10
1042	1716.93	1892.29	1933.83	1922.54	1798.72	1649.45	1530.76	1469.91	1404.99	1266.25	1249.67	1175.05	959.49	929.59	895.11
1043	1716.93	1892.25	1933.81	1922.56	1798.73	1649.46	1530.76	1469.92	1405.00	1266.25	1249.67	1175.06	959.49	929.59	895.11
1044	1716.92	1892.21	1933.79	1922.58	1798.75	1649.46	1530.77	1469.92	1405.01	1266.25	1249.68	1175.07	959.49	929.59	895.11
1045	1716.92	1892.17	1933.77	1922.60	1798.76	1649.46	1530.77	1469.93	1405.02	1266.25	1249.68	1175.07	959.49	929.59	895.11
1046	1716.91	1892.13	1933.75	1922.62	1798.77	1649.47	1530.77	1469.94	1405.02	1266.25	1249.68	1175.08	959.48	929.59	895.11
1047	1716.91	1892.09	1933.73	1922.64	1798.78	1649.47	1530.77	1469.94	1405.03	1266.24	1249.68	1175.09	959.48	929.59	895.12
1048	1716.91	1892.05	1933.71	1922.66	1798.80	1649.47	1530.78	1469.95	1405.04	1266.24	1249.68	1175.09	959.48	929.59	895.12
1049	1716.90	1892.01	1933.69	1922.68	1798.81	1649.48	1530.78	1469.95	1405.05	1266.24	1249.68	1175.10	959.48	929.59	895.12
1050	1716.90	1891.97	1933.67	1922.71	1798.82	1649.48	1530.78	1469.96	1405.06	1266.24	1249.68	1175.10	959.48	929.59	895.12
1051	1716.89	1891.93	1933.65	1922.73	1798.83	1649.48	1530.79	1469.97	1405.07	1266.24	1249.68	1175.11	959.48	929.59	895.12
1052	1716.89	1891.89	1933.63	1922.75	1798.84	1649.49	1530.79	1469.97	1405.08	1266.24	1249.69	1175.12	959.47	929.59	895.12
1053	1716.88	1891.85	1933.61	1922.77	1798.86	1649.49	1530.79	1469.98	1405.09	1266.24	1249.69	1175.12	959.47	929.59	895.13
1054	1716.88	1891.81	1933.59	1922.79	1798.87	1649.49	1530.80	1469.99	1405.09	1266.24	1249.69	1175.13	959.47	929.59	895.13
1055	1716.87	1891.77	1933.57	1922.81	1798.88	1649.50	1530.80	1469.99	1405.10	1266.24	1249.69	1175.14	959.47	929.59	895.13
1056	1716.87	1891.73	1933.55	1922.83	1798.89	1649.50	1530.80	1470.00	1405.11	1266.24	1249.69	1175.14	959.47	929.59	895.13
1057	1716.86	1891.69	1933.53	1922.85	1798.91	1649.50	1530.81	1470.00	1405.12	1266.24	1249.69	1175.15	959.47	929.59	895.13
1058	1716.86	1891.65	1933.51	1922.87	1798.92	1649.51	1530.81	1470.01	1405.13	1266.24	1249.69	1175.16	959.47	929.59	895.14
1059	1716.85	1891.61	1933.49	1922.89	1798.93	1649.51	1530.81	1470.02	1405.14	1266.24	1249.69	1175.16	959.46	929.59	895.14
1060	1716.85	1891.57	1933.47	1922.91	1798.94	1649.51	1530.81	1470.02	1405.15	1266.24	1249.70	1175.17	959.46	929.59	895.14
1061	1716.84	1891.53	1933.45	1922.93	1798.95	1649.52	1530.82	1470.03	1405.15	1266.24	1249.70	1175.17	959.46	929.59	895.14
1062	1716.84	1891.49	1933.43	1922.95	1798.97	1649.52	1530.82	1470.04	1405.16	1266.24	1249.70	1175.18	959.46	929.59	895.14
1063	1716.83	1891.45	1933.41	1922.97	1798.98	1649.52	1530.82	1470.04	1405.17	1266.24	1249.70	1175.19	959.46	929.59	895.15
1064	1716.83	1891.41	1933.39	1922.99	1798.99	1649.53	1530.83	1470.05	1405.18	1266.24	1249.70	1175.19	959.46	929.59	895.15
1065	1716.82	1891.37	1933.37	1923.01	1799.00	1649.53	1530.83	1470.06	1405.19	1266.23	1249.70	1175.20	959.45	929.59	895.15
1066	1716.82	1891.33	1933.35	1923.03	1799.02	1649.54	1530.83	1470.06	1405.20	1266.23	1249.70	1175.21	959.45	929.59	895.15
1067	1716.81	1891.29	1933.33	1923.05	1799.03	1649.54	1530.83	1470.07	1405.21	1266.23	1249.71	1175.21	959.45	929.59	895.15
1068	1716.81	1891.25	1933.31	1923.07	1799.04	1649.54	1530.84	1470.07	1405.22	1266.23	1249.71	1175.22	959.45	929.59	895.16
1069	1716.80	1891.21	1933.30	1923.09	1799.05	1649.55	1530.84	1470.08	1405.22	1266.23	1249.71	1175.22	959.45	929.59	895.16
1070	1716.80	1891.17	1933.28	1923.11	1799.06	1649.55	1530.84	1470.09	1405.23	1266.23	1249.71	1175.23	959.44	929.59	895.16
1071	1716.79	1891.13	1933.26	1923.13	1799.08	1649.55	1530.85	1470.09	1405.24	1266.23	1249.71	1175.24	959.44	929.59	895.16
1072	1716.79	1891.09	1933.24	1923.15	1799.09	1649.56	1530.85	1470.10	1405.25	1266.23	1249.71	1175.24	959.44	929.59	895.16
1073	1716.78	1891.05	1933.22	1923.17	1799.10	1649.56	1530.85	1470.11	1405.26	1266.23	1249.71	1175.25	959.44	929.59	895.16
1074	1716.78	1891.01	1933.20	1923.19	1799.11	1649.56	1530.86	1470.11	1405.27	1266.23	1249.71	1175.26	959.44	929.59	895.17
1075	1716.77	1890.97	1933.18	1923.21	1799.13	1649.57	1530.86	1470.12	1405.28	1266.23	1249.72	1175.26	959.44	929.59	895.17
1076	1716.77	1890.93	1933.16	1923.23	1799.14	1649.57	1530.86	1470.13	1405.28	1266.23	1249.72	1175.27	959.43	929.59	895.17
1077	1716.76	1890.89	1933.14	1923.25	1799.15	1649.57	1530.86	1470.13	1405.29	1266.23	1249.72	1175.27	959.43	929.59	895.17
1078	1716.76	1890.85	1933.12	1923.27	1799.16	1649.58	1530.87	1470.14	1405.30	1266.23	1249.72	1175.28	959.43	929.59	895.17
1079	1716.75	1890.81	1933.10	1923.29	1799.17	1649.58	1530.87	1470.14	1405.31	1266.23	1249.72	1175.29	959.43	929.59	895.18
1080	1716.75	1890.77	1933.08	1923.31	1799.19	1649.58	1530.87	1470.15	1405.32	1266.23	1249.72	1175.29	959.43	929.59	895.18
1081	1716.74	1890.73	1933.06	1923.33	1799.20	1649.59	1530.88	1470.16	1405.33	1266.23	1249.72	1175.30	959.43	929.59	895.18
1082	1716.73	1890.69	1933.04	1923.35	1799.21	1649.59	1530.88	1470.16	1405.34	1266.22	1249.73	1175.31	959.42	929.59	895.18
1083	1716.73	1890.65	1933.03	1923.37	1799.22	1649.60	1530.88	1470.17	1405.35	1266.22	1249.73	1175.31	959.42	929.59	895.18
1084	1716.72	1890.61	1933.01	1923.39	1799.24	1649.60	1530.89	1470.18	1405.35	1266.22	1249.73	1175.32	959.42	929.59	895.18
1085	1716.72	1890.57	1932.99	1923.41	1799.25	1649.60	1530.89	1470.18	1405.36	1266.22	1249.73	1175.32	959.42	929.59	895.19
1086	1716.71	1890.53	1932.97	1923.43	1799.26	1649.61	1530.89	1470.19	1405.37	1266.22	1249.73	1175.33	959.42	929.59	895.19
1087	1716.71	1890.49	1932.95	1923.45	1799.27	1649.61	1530.89	1470.19	1405.38	1266.22	1249.73	1175.34	959.41	929.59	895.19
1088	1716.70	1890.45	1932.93	1923.47	1799.28	1649.61	1530.90	1470.20	1405.39	1266.22	1249.73	1175.34	959.41	929.59	895.19
1089	1716.70	1890.41	1932.91	1923.49	1799.30	1649.62	1530.90	1470.21	1405.40	1266.22	1249.74	1175.35	959.41	929.59	895.19
1090	1716.69	1890.37	1932.89	1923.51	1799.31	1649.62	1530.90	1470.21	1405.41	1266.22	1249.74	1175.36	959.41	929.59	895.19
1091	1716.69	1890.33	1932.87	1923.53	1799.32	1649.62	1530.91	1470.22	1405.41	1266.22	1249.74	1175.36	959.41	929.59	895.20
1092	1716.68	1890.29	1932.85	1923.55	1799.33	1649.63	1530.91	1470.23	1405.42	1266.22	1249.74	1175.37	959.41	929.59	895.20
1093	1716.68	1890.25	1932.84	1923.56	1799.35	1649.63	1530.91	1470.23	1405.43	1266.22	1249.74	1175.37	959.40	929.59	895.20
1094	1716.67	1890.21	1932.82	1923.58	1799.36	1649.63	1530.91	1470.24	1405.44	1266.22	1249.74	1175.38	959.40	929.59	895.20
1095	1716.67	1890.17	1932.80	1923.60	1799.37	1649.64	1530.92	1470.25	1405.45	1266.22	1249.74	1175.39	959.40	929.59	895.20
1096	1716.66	1890.13	1932.78	1923.62	1799.38	1649.64	1530.92	1470.25	1405.46	1266.22	1249.75	1175.39	959.40	929.59	895.20
1097	1716.66	1890.09	1932.76	1923.64	1799.39	1649.65	1530.92	1470.26	1405.47	1266.22	1249.75	1175.40	959.40	929.59	895.21
1098	1716.65	1890.05	1932.74	1923.66	1799.41	1649.65	1530.93	1470.26	1405.47	1266.22	1249.75	1175.41	959.39	929.59	895.21
1099	1716.65	1890.01	1932.72	1923.68	1799.42	1649.65	1530.93	1470.27	1405.48	1266.21	1249.75	1175.41	959.39	929.59	895.21
1100	1716.64	1889.98	1932.70	1923.70	1799.43	1649.66	1530.93	1470.28	1405.49	1266.21	1249.75	1175.42	959.39	929.59	895.21
1101	1716.64	1889.94	1932.69	1923.72	1799.44	1649.66	1530.93	1470.28	1405.50	1266.21	1249.75	1175.43	959.39	929.59	895.21
1102	1716.63	1889.90	1932.67	1923.74	1799.46	1649.66	1530.94	1470.29	1405.51	1266.21	1249.75	1175.43	959.39	929.59	895.21
1103	1716.63	1889.86	1932.65	1923.76	1799.47	1649.67	1530.94	1470.30	1405.52	1266.21	1249.76	1175.44	959.38	929.59	895.22
1104	1716.62	1889.82	1932.63	1923.78	1799.48	1649.67	1530.94	1470.30	1405.53	1266.21	1249.76	1175.44	959.38	929.59	895.22
1105	1716.62	1889.78	1932.61	1923.80	1799.49	1649.67	1530.95	1470.31	1405.53	1266.21	1249.76	1175.45	959.38	929.59	895.22
1106	1716.61	1889.74	1932.59	1923.82	1799.50	1649.68	1530.95	1470.32	1405.54	1266.21	1249.76	1175.46	959.38	929.59	895.22
1107	1716.61	1889.70	1932.57	1923.84	1799.52	1649.68	1530.95	1470.32	1405.55	1266.21	1249.76	1175.46	959.38	929.59	895.22
1108	1716.60	1889.66	1932.56	1923.86	1799.53	1649.68	1530.95	1470.33	1405.56	1266.21	1249.76	1175.47	959.37	929.59	895.22
1109	1716.60	1889.62	1932.54	1923.88	1799.54	1649.69	1530.96	1470.33	1405.57	1266.21	1249.76	1175.48	959.37	929.59	895.23
1110	1716.59	1889.58	1932.52	1923.90	1799.55	1649.69	1530.96	1470.34	1405.58	1266.21	1249.77	1175.48	959.37	929.59	895.23
1111	1716.59	1889.54	1932.50	1923.92	1799.57	1649.70	1530.96	1470.35	1405.59	1266.21	1249.77	1175.49	959.37	929.59	895.23
1112	1716.58	1889.50	1932.48	1923.93	1799.58	1649.70	1530.97	1470.35	1405.59	1266.21	1249.77	1175.49	959.37	929.59	895.23
1113	1716.58	1889.46	1932.46	1923.95	1799.59	1649.70	1530.97	1470.36	1405.60	1266.21	1249.77	1175.50	959.36	929.60	895.23
1114	1716.57	1889.42	1932.45	1923.97	1799.60	1649.71	1530.97	1470.37	1405.61	1266.21	1249.77	1175.51	959.36	929.60	895.23
1115	1716.57	1889.39	1932.43	1923.99	1799.61	1649.71	1530.97	1470.37	1405.62	1266.21	1249.77	1175.51	959.36	929.60	895.24
1116	1716.56	1889.35	1932.41	1924.01	1799.63	1649.71	1530.98	1470.38	1405.63	1266.20	1249.78	1175.52	959.36	929.60	895.24
1117	1716.55	1889.31	1932.39	1924.03	1799.64	1649.72	1530.98	1470.39	1405.64	1266.20	1249.78	1175.53	959.35	929.60	895.24
1118	1716.55	1889.27	1932.37	1924.05	1799.65	1649.72	1530.98	1470.39	1405.65	1266.20	1249.78	1175.53	959.35	929.60	895.24
1119	1716.54	1889.23	1932.36	1924.07	1799.66	1649.72	1530.99	1470.40	1405.65	1266.20	1249.78	1175.54	959.35	929.60	895.24
1120	1716.54	1889.19	1932.34	1924.09	1799.68	1649.73	1530.99	1470.40	1405.66	1266.20	1249.78	1175.54	959.35	929.60	895.24
1121	1716.53	1889.15	1932.32	1924.11	1799.69	1649.73	1530.99	1470.41	1405.67	1266.20	1249.78	1175.55	959.35	929.60	895.24
1122	1716.53	1889.11	1932.30	1924.13	1799.70	1649.74	1530.99	1470.42	1405.68	1266.20	1249.78	1175.56	959.34	929.60	895.25
1123	1716.52	1889.07	1932.28	1924.15	1799.71	1649.74	1531.00	1470.42	1405.69	1266.20	1249.79	1175.56	959.34	929.60	895.25
1124	1716.52	1889.03	1932.27	1924.17	1799.72	1649.74	1531.00	1470.43	1405.70	1266.20	1249.79	1175.57	959.34	929.60	895.25
1125	1716.51	1888.99	1932.25	1924.18	1799.74	1649.75	1531.00	1470.44	1405.71	1266.20	1249.79	1175.58	959.34	929.60	895.25
1126	1716.51	1888.96	1932.23	1924.20	1799.75	1649.75	1531.00	1470.44	1405.71	1266.20	1249.79	1175.58	959.34	929.60	895.25
1127	1716.50	1888.92	1932.21	1924.22	1799.76	1649.75	1531.01	1470.45	1405.72	1266.20	1249.79	1175.59	959.33	929.60	895.25
1128	1716.50	1888.88	1932.19	1924.24	1799.77	1649.76	1531.01	1470.46	1405.73	1266.20	1249.79	1175.59	959.33	929.60	895.26
1129	1716.49	1888.84	1932.18	1924.26	1799.78	1649.76	1531.01	1470.46	1405.74	1266.20	1249.80	1175.60	959.33	929.60	895.26
1130	1716.49	1888.80	1932.16	1924.28	1799.80	1649.76	1531.02	1470.47	1405.75	1266.20	1249.80	1175.61	959.33	929.60	895.26
1131	1716.48	1888.76	1932.14	1924.30	1799.81	1649.77	1531.02	1470.47	1405.76	1266.20	1249.80	1175.61	959.32	929.60	895.26
1132	1716.48	1888.72	1932.12	1924.32	1799.82	1649.77	1531.02	1470.48	1405.77	1266.20	1249.80	1175.62	959.32	929.60	895.26
1133	1716.47	1888.68	1932.10	1924.34	1799.83	1649.78	1531.02	1470.49	1405.77	1266.19	1249.80	1175.63	959.32	929.60	895.26
1134	1716.47	1888.64	1932.09	1924.36	1799.85	1649.78	1531.03	1470.49	1405.78	1266.19	1249.80	1175.63	959.32	929.60	895.26
1135	1716.46	1888.61	1932.07	1924.37	1799.86	1649.78	1531.03	1470.50	1405.79	1266.19	1249.81	1175.64	959.31	929.60	895.27
1136	1716.45	1888.57	1932.05	1924.39	1799.87	1649.79	1531.03	1470.51	1405.80	1266.19	1249.81	1175.65	959.31	929.60	895.27
1137	1716.45	1888.53	1932.03	1924.41	1799.88	1649.79	1531.03	1470.51	1405.81	1266.19	1249.81	1175.65	959.31	929.60	895.27
1138	1716.44	1888.49	1932.02	1924.43	1799.89	1649.79	1531.04	1470.52	1405.82	1266.19	1249.81	1175.66	959.31	929.60	895.27
1139	1716.44	1888.45	1932.00	1924.45	1799.91	1649.80	1531.04	1470.53	1405.83	1266.19	1249.81	1175.66	959.31	929.60	895.27
1140	1716.43	1888.41	1931.98	1924.47	1799.92	1649.80	1531.04	1470.53	1405.83	1266.19	1249.81	1175.67	959.30	929.60	895.27
1141	1716.43	1888.37	1931.96	1924.49	1799.93	1649.81	1531.05	1470.54	1405.84	1266.19	1249.82	1175.68	959.30	929.60	895.27
1142	1716.42	1888.33	1931.95	1924.51	1799.94	1649.81	1531.05	1470.54	1405.85	1266.19	1249.82	1175.68	959.30	929.60	895.28
1143	1716.42	1888.30	1931.93	1924.53	1799.96	1649.81	1531.05	1470.55	1405.86	1266.19	1249.82	1175.69	959.30	929.60	895.28
1144	1716.41	1888.26	1931.91	1924.54	1799.97	1649.82	1531.05	1470.56	1405.87	1266.19	1249.82	1175.70	959.29	929.60	895.28
1145	1716.41	1888.22	1931.89	1924.56	1799.98	1649.82	1531.06	1470.56	1405.88	1266.19	1249.82	1175.70	959.29	929.60	895.28
1146	1716.40	1888.18	1931.88	1924.58	1799.99	1649.82	1531.06	1470.57	1405.88	1266.19	1249.82	1175.71	959.29	929.60	895.28
1147	1716.40	1888.14	1931.86	1924.60	1800.00	1649.83	1531.06	1470.58	1405.89	1266.19	1249.83	1175.71	959.29	929.60	895.28
1148	1716.39	1888.10	1931.84	1924.62	1800.02	1649.83	1531.06	1470.58	1405.90	1266.19	1249.83	1175.72	959.28	929.60	895.28
1149	1716.38	1888.06	1931.82	1924.64	1800.03	1649.83	1531.07	1470.59	1405.91	1266.19	1249.83	1175.73	959.28	929.60	895.29
1150	1716.38	1888.03	1931.81	1924.66	1800.04	1649.84	1531.07	1470.60	1405.92	1266.18	1249.83	1175.73	959.28	929.61	895.29
1151	1716.37	1887.99	1931.79	1924.68	1800.05	1649.84	1531.07	1470.60	1405.93	1266.18	1249.83	1175.74	959.28	929.61	895.29
1152	1716.37	1887.95	1931.77	1924.69	1800.07	1649.85	1531.08	1470.61	1405.94	1266.18	1249.83	1175.75	959.27	929.61	895.29
1153	1716.36	1887.91	1931.75	1924.71	1800.08	1649.85	1531.08	1470.62	1405.94	1266.18	1249.84	1175.75	959.27	929.61	895.29
1154	1716.36	1887.87	1931.74	1924.73	1800.09	1649.85	1531.08	1470.62	1405.95	1266.18	1249.84	1175.76	959.27	929.61	895.29
1155	1716.35	1887.83	1931.72	1924.75	1800.10	1649.86	1531.08	1470.63	1405.96	1266.18	1249.84	1175.77	959.27	929.61	895.29
1156	1716.35	1887.80	1931.70	1924.77	1800.11	1649.86	1531.09	1470.63	1405.97	1266.18	1249.84	1175.77	959.26	929.61	895.30
1157	1716.34	1887.76	1931.69	1924.79	1800.13	1649.86	1531.09	1470.64	1405.98	1266.18	1249.84	1175.78	959.26	929.61	895.30
1158	1716.34	1887.72	1931.67	1924.81	1800.14	1649.87	1531.09	1470.65	1405.99	1266.18	1249.84	1175.78	959.26	929.61	895.30
1159	1716.33	1887.68	1931.65	1924.82	1800.15	1649.87	1531.09	1470.65	1406.00	1266.18	1249.85	1175.79	959.26	929.61	895.30
1160	1716.33	1887.64	1931.64	1924.84	1800.16	1649.88	1531.10	1470.66	1406.00	1266.18	1249.85	1175.80	959.25	929.61	895.30
1161	1716.32	1887.60	1931.62	1924.86	1800.18	1649.88	1531.10	1470.67	1406.01	1266.18	1249.85	1175.80	959.25	929.61	895.30
1162	1716.31	1887.57	1931.60	1924.88	1800.19	1649.88	1531.10	1470.67	1406.02	1266.18	1249.85	1175.81	959.25	929.61	895.30
1163	1716.31	1887.53	1931.58	1924.90	1800.20	1649.89	1531.10	1470.68	1406.03	1266.18	1249.85	1175.82	959.25	929.61	895.30
1164	1716.30	1887.49	1931.57	1924.92	1800.21	1649.89	1531.11	1470.69	1406.04	1266.18	1249.85	1175.82	959.24	929.61	895.31
1165	1716.30	1887.45	1931.55	1924.94	1800.22	1649.89	1531.11	1470.69	1406.05	1266.18	1249.86	1175.83	959.24	929.61	895.31
1166	1716.29	1887.41	1931.53	1924.95	1800.24	1649.90	1531.11	1470.70	1406.05	1266.17	1249.86	1175.83	959.24	929.61	895.31
1167	1716.29	1887.37	1931.52	1924.97	1800.25	1649.90	1531.11	1470.70	1406.06	1266.17	1249.86	1175.84	959.24	929.61	895.31
1168	1716.28	1887.34	1931.50	1924.99	1800.26	1649.91	1531.12	1470.71	1406.07	1266.17	1249.86	1175.85	959.23	929.61	895.31
1169	1716.28	1887.30	1931.48	1925.01	1800.27	1649.91	1531.12	1470.72	1406.08	1266.17	1249.86	1175.85	959.23	929.61	895.31
1170	1716.27	1887.26	1931.47	1925.03	1800.29	1649.91	1531.12	1470.72	1406.09	1266.17	1249.87	1175.86	959.23	929.61	895.31
1171	1716.26	1887.22	1931.45	1925.05	1800.30	1649.92	1531.13	1470.73	1406.10	1266.17	1249.87	1175.87	959.23	929.61	895.31
1172	1716.26	1887.18	1931.43	1925.06	1800.31	1649.92	1531.13	1470.74	1406.11	1266.17	1249.87	1175.87	959.22	929.61	895.32
1173	1716.25	1887.15	1931.42	1925.08	1800.32	1649.92	1531.13	1470.74	1406.11	1266.17	1249.87	1175.88	959.22	929.61	895.32
1174	1716.25	1887.11	1931.40	1925.10	1800.33	1649.93	1531.13	1470.75	1406.12	1266.17	1249.87	1175.88	959.22	929.62	895.32
1175	1716.24	1887.07	1931.38	1925.12	1800.35	1649.93	1531.14	1470.76	1406.13	1266.17	1249.87	1175.89	959.22	929.62	895.32
1176	1716.24	1887.03	1931.37	1925.14	1800.36	1649.94	1531.14	1470.76	1406.14	1266.17	1249.88	1175.90	959.21	929.62	895.32
1177	1716.23	1886.99	1931.35	1925.16	1800.37	1649.94	1531.14	1470.77	1406.15	1266.17	1249.88	1175.90	959.21	929.62	895.32
1178	1716.23	1886.96	1931.33	1925.17	1800.38	1649.94	1531.14	1470.77	1406.16	1266.17	1249.88	1175.91	959.21	929.62	895.32
1179	1716.22	1886.92	1931.32	1925.19	1800.40	1649.95	1531.15	1470.78	1406.16	1266.17	1249.88	1175.92	959.21	929.62	895.32
1180	1716.22	1886.88	1931.30	1925.21	1800.41	1649.95	1531.15	1470.79	1406.17	1266.17	1249.88	1175.92	959.20	929.62	895.33
