MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_412;Rho_wn_IS_440;Rho_wn_IS_490;Rho_wn_IS_555;Rho_wn_IS_668;Rho_wn_IS_868;LwN_IS_412;LwN_IS_440;LwN_IS_490;LwN_IS_530;LwN_IS_555;LwN_IS_668;LwN_IS_868;ExactWavelength_IS_412;ExactWavelength_IS_440;ExactWavelength_IS_490;ExactWavelength_IS_530;ExactWavelength_IS_555;ExactWavelength_IS_668;ExactWavelength_IS_868;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
PAL_40_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080724T143540Z;P10000000;M110100001110030101;     5.000;    53.026;       0.001699;       0.003757;       0.006683;       0.011327;       0.005013;       0.000159;       0.092491;       0.222292;       0.412913;    -999.000000;       0.663636;       0.242497;       0.004754;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       7.391685;    1020.631531;       1.032985;     328.522888
PAL_41_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080724T150337Z;P10000000;M110100001110030101;     5.000;    56.404;       0.001531;       0.003699;       0.006786;       0.011517;       0.004974;       0.000243;       0.083345;       0.218853;       0.419276;    -999.000000;       0.674804;       0.240641;       0.007292;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       7.423677;    1020.527832;       1.081717;     328.510223
PAL_42_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080725T131502Z;P10000000;M110100001110030101;     5.000;    44.869;       0.002270;       0.003593;       0.007471;       0.012490;       0.005215;            NaN;       0.123588;       0.212583;       0.461557;    -999.000000;       0.731801;       0.252314;      -0.007556;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       7.134891;    1017.790955;       1.768278;     327.907288
PAL_43_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080725T133540Z;P10000000;M110100001110030101;     5.000;    46.716;       0.001985;       0.003482;       0.007268;       0.012400;       0.005132;       0.000053;       0.108036;       0.206023;       0.449017;    -999.000000;       0.726555;       0.248293;       0.001601;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       7.548029;    1017.664734;       1.811128;     327.897949
PAL_44_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080725T140856Z;P10000000;M110100001110030101;     5.000;    50.138;       0.001554;       0.003363;       0.007279;       0.012348;       0.004852;            NaN;       0.084609;       0.199002;       0.449708;    -999.000000;       0.723491;       0.234714;      -0.000610;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       7.431927;    1017.461365;       1.880215;     327.882904
PAL_45_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080726T133537Z;P10000000;M110100001110030101;     5.000;    46.916;       0.001642;       0.003745;       0.007409;       0.012029;       0.005241;       0.000132;       0.089390;       0.221613;       0.457740;    -999.000000;       0.704791;       0.253554;       0.003968;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       6.579197;    1017.441895;       1.323368;     327.245911
PAL_46_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080726T144043Z;P10000000;M110100001110030101;     5.000;    53.991;       0.001091;       0.003533;       0.007117;       0.011690;       0.004928;            NaN;       0.059372;       0.209015;       0.439727;    -999.000000;       0.684919;       0.238416;      -0.000127;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       6.792151;    1017.281128;       1.219120;     327.216431
PAL_47_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080726T150338Z;P10000000;M110100001110030101;     5.000;    56.773;       0.000658;       0.003035;       0.006600;       0.011335;       0.004875;            NaN;       0.035829;       0.179556;       0.407785;    -999.000000;       0.664129;       0.235825;      -0.005708;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       7.689019;    1017.224487;       1.182423;     327.206024
PAL_48_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080727T131504Z;P10000000;M110100001110030101;     5.000;    45.283;       0.001527;       0.002983;       0.006087;       0.010031;       0.004188;            NaN;       0.083138;       0.176504;       0.376051;    -999.000000;       0.587718;       0.202618;      -0.004045;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       6.856532;    1017.805725;       0.926057;     326.603119
PAL_49_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080727T133543Z;P10000000;M110100001110030101;     5.000;    47.122;       0.001578;       0.003216;       0.005794;       0.010109;       0.004122;       0.000115;       0.085883;       0.190270;       0.358000;    -999.000000;       0.592316;       0.199409;       0.003445;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       8.013413;    1017.750854;       0.921286;     326.593750
PAL_50_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080727T140905Z;P10000000;M110100001110030101;     5.000;    50.643;       0.001464;       0.002849;       0.005882;       0.009896;       0.004121;       0.000057;       0.079673;       0.168541;       0.363422;    -999.000000;       0.579833;       0.199385;       0.001717;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       7.258721;    1017.662170;       0.913578;     326.578644
PAL_51_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080727T143858Z;P10000000;M110100001110030101;     5.000;    53.950;       0.000487;       0.002261;       0.005346;       0.009238;       0.003765;            NaN;       0.026507;       0.133774;       0.330286;    -999.000000;       0.541252;       0.182146;      -0.010241;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       7.830228;    1017.582703;       0.906674;     326.565125
PAL_52_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080727T150340Z;P10000000;M110100001110030101;     5.000;    56.966;       0.000390;       0.002142;       0.005020;       0.009312;       0.003780;            NaN;       0.021213;       0.126742;       0.310135;    -999.000000;       0.545597;       0.182871;      -0.001570;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       9.556787;    1017.517090;       0.900968;     326.553925
PAL_53_b_oc;Palgrunden;SusanneKratzer;    58.755;    13.152;20080728T131510Z;P10000000;M110100001110030101;     5.000;    45.498;       0.001336;       0.002958;       0.005539;       0.009133;       0.003820;       0.000080;       0.072707;       0.175011;       0.342216;    -999.000000;       0.535091;       0.184800;       0.002413;     412.600006;     440.799988;     490.500000;    -999.000000;     555.099976;     668.400024;     868.599976;       6.857381;    1016.659668;       1.500035;     325.950989
