MATCHUP_ID;site;PI;lat_IS;lon_IS;TIME_IS;PQC;MQC;land_dist_IS;thetas_IS;thetav_IS;dphi_IS;rho_wn_IS_412;rho_wn_IS_443;rho_wn_IS_490;rho_wn_IS_510;rho_wn_IS_560;rho_wn_IS_620;rho_wn_IS_665;rho_wn_IS_681;rho_wn_IS_708;rho_wn_IS_753;rho_wn_IS_778;rho_wn_IS_865;rho_wn_IS_885;Lu_IS_412;Lu_IS_443;Lu_IS_490;Lu_IS_510;Lu_IS_560;Lu_IS_620;Lu_IS_665;Lu_IS_681;Lu_IS_708;Lu_IS_753;Lu_IS_778;Lu_IS_865;Lu_IS_885;Ld_IS_412;Ld_IS_443;Ld_IS_490;Ld_IS_510;Ld_IS_560;Ld_IS_620;Ld_IS_665;Ld_IS_681;Ld_IS_708;Ld_IS_753;Ld_IS_778;Ld_IS_865;Ld_IS_885;Ed_IS_412;Ed_IS_443;Ed_IS_490;Ed_IS_510;Ed_IS_560;Ed_IS_620;Ed_IS_665;Ed_IS_681;Ed_IS_708;Ed_IS_753;Ed_IS_778;Ed_IS_865;Ed_IS_885
FBOX_408_b_oc;FerryBox;KaiSoerensen;    55.229;    11.095;20090914T154415Z;P10100100;M110100001110030101;     4.000;    74.608;    40.000;   253.678;  1.3795297e-02;  1.3635795e-02;  1.3560648e-02;  1.3462738e-02;  1.2710827e-02;  9.5882893e-03;  9.1994613e-03;  9.4501403e-03;  9.0311955e-03;  8.0033585e-03;  8.4336993e-03;  8.5850195e-03;  8.6356052e-03;  3.3239001e-01;  3.8144001e-01;  4.2873999e-01;  4.2067999e-01;  3.9179999e-01;  2.8805000e-01;  2.7520001e-01;  2.6541999e-01;  2.2490001e-01;  1.9496000e-01;  1.9936000e-01;  1.5873000e-01;  1.4765000e-01;  6.2130299e+00;  6.9567800e+00;  7.4501700e+00;  7.2055202e+00;  6.7382102e+00;  5.9655199e+00;  5.8640599e+00;  5.5747900e+00;  4.8853502e+00;  4.4063201e+00;  4.4099302e+00;  3.4468801e+00;  3.1922600e+00;  3.1910370e+01;  3.5885559e+01;  3.8179981e+01;  3.7070099e+01;  3.4291241e+01;  3.0237530e+01;  2.9661209e+01;  2.8373119e+01;  2.4664970e+01;  2.2842581e+01;  2.2848181e+01;  1.8320490e+01;  1.7039209e+01
FBOX_409_b_oc;FerryBox;KaiSoerensen;    55.231;    11.095;20090914T154435Z;P10100100;M110100001110030101;     4.000;    74.609;    40.000;   253.749;  8.5756445e-03;  8.6102779e-03;  8.8992861e-03;  8.9145373e-03;  8.2601110e-03;  4.3164379e-03;  3.6367511e-03;  3.8491062e-03;  3.0172188e-03;  2.1660390e-03;  2.4907839e-03;  2.5630829e-03;  2.5507608e-03;  3.0035999e-01;  3.4434000e-01;  3.8744000e-01;  3.8005000e-01;  3.5295999e-01;  2.5545001e-01;  2.4298000e-01;  2.3424999e-01;  1.9698000e-01;  1.7038999e-01;  1.7402001e-01;  1.3793001e-01;  1.2792000e-01;  7.7301698e+00;  8.6919203e+00;  9.3665304e+00;  9.0804796e+00;  8.5377302e+00;  7.6686702e+00;  7.5876698e+00;  7.2315302e+00;  6.3852301e+00;  5.7511702e+00;  5.7754502e+00;  4.5505500e+00;  4.2224302e+00;  2.9838690e+01;  3.3549858e+01;  3.5700329e+01;  3.4650700e+01;  3.2048931e+01;  2.8195459e+01;  2.7649750e+01;  2.6458540e+01;  2.2912970e+01;  2.1254320e+01;  2.1259350e+01;  1.7014391e+01;  1.5805450e+01
FBOX_410_b_oc;FerryBox;KaiSoerensen;    55.233;    11.094;20090914T154455Z;P10100100;M110100001110030101;     4.000;    74.609;    40.000;   253.819;  6.9912328e-03;  7.0256337e-03;  7.4003022e-03;  7.4654699e-03;  6.9163865e-03;  2.6838571e-03;  1.9085442e-03;  2.1477197e-03;  1.1812250e-03;  3.3839056e-04;  6.3819677e-04;  7.0630687e-04;  6.5608158e-04;  2.8117999e-01;  3.2154000e-01;  3.6126000e-01;  3.5447001e-01;  3.2988000e-01;  2.3671000e-01;  2.2472000e-01;  2.1686000e-01;  1.8137001e-01;  1.5662999e-01;  1.5992001e-01;  1.2661000e-01;  1.1721000e-01;  7.8643198e+00;  8.8516502e+00;  9.5392704e+00;  9.2481604e+00;  8.6981201e+00;  7.8214302e+00;  7.7498598e+00;  7.3849502e+00;  6.5128002e+00;  5.8754501e+00;  5.9020801e+00;  4.6530399e+00;  4.3198400e+00;  2.8140249e+01;  3.1634390e+01;  3.3679070e+01;  3.2677750e+01;  3.0223021e+01;  2.6547550e+01;  2.6037710e+01;  2.4902781e+01;  2.1492710e+01;  1.9980530e+01;  1.9977110e+01;  1.5974400e+01;  1.4791880e+01
FBOX_411_b_oc;FerryBox;KaiSoerensen;    55.235;    11.093;20090914T154515Z;P10100100;M110100001110030101;     4.000;    74.746;    40.000;   253.890;  8.8410500e-03;  8.6758094e-03;  8.7571844e-03;  8.7620754e-03;  8.1892950e-03;  4.5078965e-03;  3.9163642e-03;  4.2046540e-03;  3.4493682e-03;  2.5809763e-03;  2.9002503e-03;  3.0245392e-03;  3.0260768e-03;  2.5709000e-01;  2.9268000e-01;  3.2716000e-01;  3.2071000e-01;  2.9826999e-01;  2.1377000e-01;  2.0314001e-01;  1.9642000e-01;  1.6331001e-01;  1.4125000e-01;  1.4410000e-01;  1.1363000e-01;  1.0487000e-01;  6.3500900e+00;  7.1343098e+00;  7.6792402e+00;  7.4343600e+00;  6.9701099e+00;  6.2006698e+00;  6.1167898e+00;  5.8161101e+00;  5.0731902e+00;  4.5850401e+00;  4.5933900e+00;  3.5815799e+00;  3.3029900e+00;  2.6751740e+01;  3.0093210e+01;  3.2050800e+01;  3.1100220e+01;  2.8774570e+01;  2.5253380e+01;  2.4776119e+01;  2.3692751e+01;  2.0407040e+01;  1.8991920e+01;  1.8988770e+01;  1.5164920e+01;  1.4037990e+01
FBOX_412_b_oc;FerryBox;KaiSoerensen;    55.237;    11.093;20090914T154535Z;P10100100;M110100001110030101;     4.000;    74.746;    40.000;   253.961;  8.2843415e-03;  8.2204164e-03;  8.4270156e-03;  8.4521279e-03;  7.8748791e-03;  3.9987836e-03;  3.3446405e-03;  3.5678005e-03;  2.7435130e-03;  1.8724291e-03;  2.1815841e-03;  2.2393974e-03;  2.1248780e-03;  2.4578001e-01;  2.8105000e-01;  3.1584001e-01;  3.0994001e-01;  2.8852999e-01;  2.0567000e-01;  1.9529000e-01;  1.8835001e-01;  1.5633000e-01;  1.3546000e-01;  1.3835999e-01;  1.0924000e-01;  1.0036000e-01;  6.2493901e+00;  7.0352101e+00;  7.5862002e+00;  7.3518100e+00;  6.9127498e+00;  6.1733298e+00;  6.1047101e+00;  5.8117399e+00;  5.0778699e+00;  4.6074901e+00;  4.6243801e+00;  3.6314800e+00;  3.3586800e+00;  2.5852409e+01;  2.9085541e+01;  3.1001190e+01;  3.0082970e+01;  2.7841961e+01;  2.4432529e+01;  2.3977880e+01;  2.2933050e+01;  1.9722059e+01;  1.8362009e+01;  1.8355030e+01;  1.4645890e+01;  1.3545390e+01
FBOX_413_b_oc;FerryBox;KaiSoerensen;    55.239;    11.092;20090914T154555Z;P10100100;M110100001110030101;     4.000;    74.746;    40.000;   254.032;  8.7647683e-03;  8.5575538e-03;  8.5793184e-03;  8.6284036e-03;  8.1350085e-03;  4.3188550e-03;  3.6840452e-03;  4.0592557e-03;  3.0983263e-03;  2.1647612e-03;  2.4744002e-03;  2.5679157e-03;  2.5170893e-03;  2.5432000e-01;  2.8977999e-01;  3.2389000e-01;  3.1843001e-01;  2.9848000e-01;  2.1619999e-01;  2.0625000e-01;  2.0034000e-01;  1.6605000e-01;  1.4365999e-01;  1.4669000e-01;  1.1605000e-01;  1.0705000e-01;  6.4533300e+00;  7.2821798e+00;  7.8823299e+00;  7.6490998e+00;  7.2110100e+00;  6.4621501e+00;  6.4037800e+00;  6.0991001e+00;  5.3478699e+00;  4.8409901e+00;  4.8637199e+00;  3.8207300e+00;  3.5346701e+00;  2.5290230e+01;  2.8472630e+01;  3.0383820e+01;  2.9489901e+01;  2.7318041e+01;  2.3987989e+01;  2.3554560e+01;  2.2529520e+01;  1.9359619e+01;  1.8034269e+01;  1.8035170e+01;  1.4381160e+01;  1.3289420e+01
FBOX_414_b_oc;FerryBox;KaiSoerensen;    55.240;    11.091;20090914T154615Z;P10100100;M110100001110030101;     4.000;    74.884;    40.000;   254.102;  7.5755905e-03;  7.4295344e-03;  7.5509665e-03;  7.6091023e-03;  7.0931856e-03;  3.1288499e-03;  2.4572441e-03;  2.8065367e-03;  1.7837548e-03;  9.3685374e-04;  1.2595494e-03;  1.3706497e-03;  1.2965959e-03;  2.4977000e-01;  2.8476000e-01;  3.1852999e-01;  3.1298000e-01;  2.9264000e-01;  2.1224000e-01;  2.0276999e-01;  1.9678000e-01;  1.6335000e-01;  1.4122000e-01;  1.4437000e-01;  1.1414000e-01;  1.0511000e-01;  6.7831602e+00;  7.6600299e+00;  8.3007898e+00;  8.0597000e+00;  7.6045699e+00;  6.8347802e+00;  6.7826500e+00;  6.4640899e+00;  5.6792598e+00;  5.1220002e+00;  5.1470299e+00;  4.0404902e+00;  3.7360301e+00;  2.4836130e+01;  2.7979170e+01;  2.9867241e+01;  2.9003210e+01;  2.6877480e+01;  2.3618799e+01;  2.3213699e+01;  2.2201691e+01;  1.9068291e+01;  1.7755421e+01;  1.7765301e+01;  1.4171370e+01;  1.3090000e+01
FBOX_415_b_oc;FerryBox;KaiSoerensen;    55.242;    11.090;20090914T154635Z;P10100100;M110100001110030101;     5.000;    74.884;    40.000;   254.173;  1.8906931e-03;  1.7890132e-03;  2.3084452e-03;  2.5080349e-03;  2.6558965e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.8320000e-01;  2.1310000e-01;  2.4398001e-01;  2.4011000e-01;  2.2688000e-01;  1.6760001e-01;  1.5924001e-01;  1.5290000e-01;  1.2501000e-01;  1.0862000e-01;  1.0961000e-01;  8.4550001e-02;  7.6970004e-02;  6.3061199e+00;  7.3591700e+00;  8.1202803e+00;  7.8636398e+00;  7.2933898e+00;  6.4120102e+00;  6.2550302e+00;  5.8967500e+00;  5.1210299e+00;  4.4962602e+00;  4.5922799e+00;  3.6102400e+00;  3.3062799e+00;  2.4391150e+01;  2.7479160e+01;  2.9361090e+01;  2.8509319e+01;  2.6426479e+01;  2.3224340e+01;  2.2838221e+01;  2.1848040e+01;  1.8740681e+01;  1.7470310e+01;  1.7478649e+01;  1.3919690e+01;  1.2836650e+01
FBOX_416_b_oc;FerryBox;KaiSoerensen;    55.244;    11.090;20090914T154655Z;P10100100;M110100001110030101;     5.000;    74.884;    40.000;   254.244;  5.2508179e-04;  4.6056520e-04;  1.0929480e-03;  1.3317529e-03;  1.5225715e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.7916000e-01;  2.0862000e-01;  2.3908000e-01;  2.3517001e-01;  2.2194000e-01;  1.6394000e-01;  1.5592000e-01;  1.4945000e-01;  1.2193000e-01;  1.0631000e-01;  1.0731000e-01;  8.2319997e-02;  7.4780002e-02;  6.6593800e+00;  7.7767200e+00;  8.5807505e+00;  8.3070498e+00;  7.7105398e+00;  6.7982898e+00;  6.6444201e+00;  6.2677999e+00;  5.4434400e+00;  4.7796698e+00;  4.8815398e+00;  3.8387699e+00;  3.5118999e+00;  2.3848080e+01;  2.6866249e+01;  2.8709311e+01;  2.7873819e+01;  2.5845900e+01;  2.2706930e+01;  2.2336140e+01;  2.1363590e+01;  1.8300650e+01;  1.7061781e+01;  1.7072781e+01;  1.3588960e+01;  1.2514990e+01
FBOX_417_b_oc;FerryBox;KaiSoerensen;    55.246;    11.089;20090914T154715Z;P10100100;M110100001110030101;     5.000;    75.022;    40.000;   254.314;  1.0567222e-03;  1.0049169e-03;  1.6498231e-03;  1.8912817e-03;  2.0759168e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.7630000e-01;  2.0535000e-01;  2.3543000e-01;  2.3161000e-01;  2.1862000e-01;  1.6157000e-01;  1.5363000e-01;  1.4732000e-01;  1.2035000e-01;  1.0517000e-01;  1.0613000e-01;  8.1880003e-02;  7.4249998e-02;  6.3664598e+00;  7.4264898e+00;  8.1733799e+00;  7.9032698e+00;  7.3227601e+00;  6.4362102e+00;  6.2838702e+00;  5.9233398e+00;  5.1180801e+00;  4.5167999e+00;  4.6097102e+00;  3.6184001e+00;  3.3045299e+00;  2.3342920e+01;  2.6311670e+01;  2.8135860e+01;  2.7317789e+01;  2.5342331e+01;  2.2268431e+01;  2.1920271e+01;  2.0969900e+01;  1.7937401e+01;  1.6750210e+01;  1.6751699e+01;  1.3326740e+01;  1.2275010e+01
FBOX_418_b_oc;FerryBox;KaiSoerensen;    55.248;    11.088;20090914T154735Z;P10100100;M110100001110030101;     5.000;    75.022;    40.000;   254.385;  2.6902417e-03;  2.6478210e-03;  3.1589339e-03;  3.3609796e-03;  3.5168362e-03;  1.0394204e-03;  6.7979543e-04;  9.5624402e-04;  1.9628943e-04;  1.0034214e-04;            NaN;            NaN;            NaN;  1.7411999e-01;  2.0292000e-01;  2.3237000e-01;  2.2866000e-01;  2.1629000e-01;  1.6071001e-01;  1.5296000e-01;  1.4667000e-01;  1.1981000e-01;  1.0488000e-01;  1.0585000e-01;  8.0880001e-02;  7.3090002e-02;  5.7290502e+00;  6.6671801e+00;  7.3350902e+00;  7.0885701e+00;  6.5525098e+00;  5.7318702e+00;  5.5886302e+00;  5.2606201e+00;  4.5209198e+00;  3.9809899e+00;  4.0615201e+00;  3.1765800e+00;  2.8971200e+00;  2.2795259e+01;  2.5708031e+01;  2.7523140e+01;  2.6726480e+01;  2.4811239e+01;  2.1806330e+01;  2.1475740e+01;  2.0547911e+01;  1.7539110e+01;  1.6397360e+01;  1.6406521e+01;  1.3049300e+01;  1.2013410e+01
FBOX_419_b_oc;FerryBox;KaiSoerensen;    55.251;    11.087;20090914T154755Z;P10100100;M110100001110030101;     5.000;    75.022;    40.000;   254.455;  2.8609625e-03;  2.7887393e-03;  3.3022268e-03;  3.4756465e-03;  3.6388319e-03;  1.1752032e-03;  8.0250442e-04;  1.0876832e-03;  2.9137425e-04;  1.5262828e-04;            NaN;            NaN;            NaN;  1.6869000e-01;  1.9691999e-01;  2.2612000e-01;  2.2238000e-01;  2.1109000e-01;  1.5719999e-01;  1.4975999e-01;  1.4384000e-01;  1.1687000e-01;  1.0288000e-01;  1.0386000e-01;  7.9659998e-02;  7.2379999e-02;  5.4905300e+00;  6.4117098e+00;  7.0693498e+00;  6.8376999e+00;  6.3404698e+00;  5.5561199e+00;  5.4273901e+00;  5.1149402e+00;  4.3823600e+00;  3.8909600e+00;  3.9717801e+00;  3.1157501e+00;  2.8389001e+00;  2.2150761e+01;  2.4993870e+01;  2.6785231e+01;  2.6013809e+01;  2.4164820e+01;  2.1235540e+01;  2.0931000e+01;  2.0022530e+01;  1.7059690e+01;  1.5973230e+01;  1.5984360e+01;  1.2715240e+01;  1.1683710e+01
FBOX_420_b_oc;FerryBox;KaiSoerensen;    55.253;    11.086;20090914T154815Z;P10100100;M110100001110030101;     5.000;    75.159;    40.000;   254.525;  8.4804634e-03;  8.2497130e-03;  8.1873754e-03;  8.1592822e-03;  7.6111790e-03;  3.9818284e-03;  3.3985613e-03;  3.7248489e-03;  2.8377714e-03;  1.9897687e-03;  2.3284919e-03;  2.4391545e-03;  2.4371629e-03;  2.1671000e-01;  2.4673000e-01;  2.7476001e-01;  2.6901999e-01;  2.5132000e-01;  1.8381000e-01;  1.7629001e-01;  1.7087001e-01;  1.4132001e-01;  1.2257000e-01;  1.2530001e-01;  9.8530002e-02;  9.0530001e-02;  5.6178002e+00;  6.3381801e+00;  6.8563499e+00;  6.6473298e+00;  6.2592301e+00;  5.6090999e+00;  5.5683899e+00;  5.3042002e+00;  4.6245699e+00;  4.1737499e+00;  4.1907401e+00;  3.2683401e+00;  3.0029600e+00;  2.1388500e+01;  2.4157190e+01;  2.5907539e+01;  2.5176941e+01;  2.3394880e+01;  2.0558781e+01;  2.0268681e+01;  1.9391109e+01;  1.6482161e+01;  1.5467490e+01;  1.5474440e+01;  1.2283620e+01;  1.1295790e+01
FBOX_421_b_oc;FerryBox;KaiSoerensen;    55.255;    11.085;20090914T154835Z;P10100100;M110100001110030101;     5.000;    75.159;    40.000;   254.595;  4.7511791e-03;  4.6289783e-03;  4.7971388e-03;  4.8572963e-03;  4.4740341e-03;  2.4287860e-04;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  2.1182001e-01;  2.4107000e-01;  2.6815000e-01;  2.6267001e-01;  2.4649000e-01;  1.8113001e-01;  1.7403001e-01;  1.6888000e-01;  1.3945000e-01;  1.2124000e-01;  1.2390000e-01;  9.7649999e-02;  8.9479998e-02;  6.6765499e+00;  7.5642600e+00;  8.2172899e+00;  7.9835701e+00;  7.5533199e+00;  6.8419399e+00;  6.8294401e+00;  6.5132699e+00;  5.7277598e+00;  5.1416001e+00;  5.1766200e+00;  4.0566702e+00;  3.7391500e+00;  2.0419670e+01;  2.3076740e+01;  2.4772511e+01;  2.4058491e+01;  2.2362860e+01;  1.9629009e+01;  1.9367090e+01;  1.8522011e+01;  1.5707230e+01;  1.4764720e+01;  1.4768900e+01;  1.1726100e+01;  1.0754070e+01
FBOX_422_b_oc;FerryBox;KaiSoerensen;    55.257;    11.084;20090914T154855Z;P10100100;M110100001110030101;     5.000;    75.159;    40.000;   254.666;  3.5917136e-03;  3.4351402e-03;  3.6201703e-03;  3.6609243e-03;  3.3084191e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  2.0111001e-01;  2.2858000e-01;  2.5398001e-01;  2.4841000e-01;  2.3334999e-01;  1.7141999e-01;  1.6473000e-01;  1.6000000e-01;  1.3149001e-01;  1.1436000e-01;  1.1704000e-01;  9.1940001e-02;  8.4229998e-02;  6.6694698e+00;  7.5765500e+00;  8.2551403e+00;  8.0277901e+00;  7.6132002e+00;  6.9183998e+00;  6.9216399e+00;  6.6070600e+00;  5.8126602e+00;  5.2304702e+00;  5.2668500e+00;  4.1472702e+00;  3.8225901e+00;  1.9468361e+01;  2.2006340e+01;  2.3633039e+01;  2.2953911e+01;  2.1340200e+01;  1.8714979e+01;  1.8458590e+01;  1.7659651e+01;  1.4932280e+01;  1.4079990e+01;  1.4082340e+01;  1.1164640e+01;  1.0219360e+01
FBOX_423_b_oc;FerryBox;KaiSoerensen;    55.259;    11.082;20090914T154915Z;P10100100;M110100001110030101;     6.000;    75.297;    40.000;   254.736;  7.2364517e-03;  7.1274922e-03;  7.3492601e-03;  7.4316532e-03;  7.4107621e-03;  5.3925981e-03;  5.1509414e-03;  5.4335555e-03;  4.9165561e-03;  4.3561991e-03;  4.2938002e-03;  4.0211258e-03;  3.9997353e-03;  1.3916001e-01;  1.6231000e-01;  1.8629999e-01;  1.8336999e-01;  1.7399000e-01;  1.2853999e-01;  1.2249000e-01;  1.1769000e-01;  9.4460003e-02;  8.3849996e-02;  8.4600002e-02;  6.5119997e-02;  5.8920000e-02;  3.2919199e+00;  3.8134601e+00;  4.1773601e+00;  4.0232201e+00;  3.6938100e+00;  3.1733999e+00;  3.0817599e+00;  2.8912101e+00;  2.4169099e+00;  2.2054100e+00;  2.2480500e+00;  1.7569799e+00;  1.5861599e+00;  1.8611380e+01;  2.1047340e+01;  2.2617069e+01;  2.1964211e+01;  2.0423250e+01;  1.7894859e+01;  1.7653669e+01;  1.6885771e+01;  1.4237230e+01;  1.3456600e+01;  1.3461410e+01;  1.0677090e+01;  9.7640896e+00
FBOX_424_b_oc;FerryBox;KaiSoerensen;    55.261;    11.081;20090914T154935Z;P10100100;M110100001110030101;     6.000;    75.297;    40.000;   254.806;  4.6837289e-03;  4.6115908e-03;  5.0298452e-03;  5.1821695e-03;  5.2642165e-03;  2.9825294e-03;  2.6929347e-03;  2.9930969e-03;  2.3215752e-03;  1.9940500e-03;  1.8810832e-03;  1.6631139e-03;  1.6003456e-03;  1.4342999e-01;  1.6711999e-01;  1.9128001e-01;  1.8791001e-01;  1.7766000e-01;  1.3252001e-01;  1.2656000e-01;  1.2141000e-01;  9.7730003e-02;  8.6769998e-02;  8.7619998e-02;  6.7550004e-02;  6.0789999e-02;  4.2139301e+00;  4.8916202e+00;  5.3608799e+00;  5.1660500e+00;  4.7543898e+00;  4.1329999e+00;  4.0274100e+00;  3.7841301e+00;  3.1920099e+00;  2.8746600e+00;  2.9319601e+00;  2.2894800e+00;  2.0666599e+00;  1.7923441e+01;  2.0274549e+01;  2.1792419e+01;  2.1161011e+01;  1.9681391e+01;  1.7226879e+01;  1.7000370e+01;  1.6257111e+01;  1.3675500e+01;  1.2946950e+01;  1.2954580e+01;  1.0274490e+01;  9.3792105e+00
FBOX_425_b_oc;FerryBox;KaiSoerensen;    55.262;    11.080;20090914T154955Z;P10100100;M110100001110030101;     6.000;    75.297;    40.000;   254.876;  2.2676258e-03;  2.1813598e-03;  2.7150440e-03;  2.9059418e-03;  3.1018314e-03;  4.5316571e-04;  7.9607826e-05;  3.7424470e-04;            NaN;            NaN;            NaN;            NaN;            NaN;  1.4745000e-01;  1.7180000e-01;  1.9633999e-01;  1.9256000e-01;  1.8208000e-01;  1.3641000e-01;  1.3056000e-01;  1.2502000e-01;  1.0090000e-01;  8.9560002e-02;  9.0429999e-02;  6.9430001e-02;  6.2770002e-02;  5.0402198e+00;  5.8819599e+00;  6.4885402e+00;  6.2704201e+00;  5.8058000e+00;  5.0775599e+00;  4.9676700e+00;  4.6754999e+00;  3.9624901e+00;  3.5447600e+00;  3.6200800e+00;  2.8319399e+00;  2.5620999e+00;  1.7396120e+01;  1.9625250e+01;  2.1040489e+01;  2.0400640e+01;  1.8931101e+01;  1.6639481e+01;  1.6429461e+01;  1.5711730e+01;  1.3214650e+01;  1.2557220e+01;  1.2566070e+01;  9.9766397e+00;  9.1110201e+00
FBOX_426_b_oc;FerryBox;KaiSoerensen;    55.264;    11.079;20090914T155015Z;P10100100;M110100001110030101;     6.000;    75.434;    40.000;   254.946;  6.8086504e-04;  5.8240713e-04;  1.2334012e-03;  1.5174277e-03;  1.8373546e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.4977001e-01;  1.7442000e-01;  1.9939999e-01;  1.9596000e-01;  1.8577000e-01;  1.3939001e-01;  1.3331001e-01;  1.2790000e-01;  1.0306000e-01;  9.1250002e-02;  9.2249997e-02;  7.0859998e-02;  6.4170003e-02;  5.5488000e+00;  6.4871702e+00;  7.1671100e+00;  6.9296699e+00;  6.4273601e+00;  5.6476998e+00;  5.5407801e+00;  5.2158899e+00;  4.4350500e+00;  3.9587500e+00;  4.0442801e+00;  3.1678400e+00;  2.8697901e+00;  1.7136379e+01;  1.9334129e+01;  2.0734980e+01;  2.0105080e+01;  1.8657310e+01;  1.6397539e+01;  1.6199800e+01;  1.5493780e+01;  1.3008150e+01;  1.2375480e+01;  1.2387210e+01;  9.8272305e+00;  8.9649200e+00
FBOX_427_b_oc;FerryBox;KaiSoerensen;    55.266;    11.078;20090914T155035Z;P10100100;M110100001110030101;     6.000;    75.434;    40.000;   255.016;  8.5031234e-03;  8.3135028e-03;  8.3468483e-03;  8.3507434e-03;  7.9224405e-03;  4.5513390e-03;  4.0539529e-03;  4.3880190e-03;  3.6086343e-03;  2.7712686e-03;  3.0277052e-03;  3.0317953e-03;  3.0319977e-03;  1.3760000e-01;  1.5672000e-01;  1.7617001e-01;  1.7263000e-01;  1.6152000e-01;  1.1213000e-01;  1.0675000e-01;  1.0382000e-01;  8.2350001e-02;  7.2209999e-02;  7.3739998e-02;  5.7149999e-02;  5.1770002e-02;  3.1351600e+00;  3.5148900e+00;  3.7793400e+00;  3.6458700e+00;  3.4091401e+00;  3.0006499e+00;  2.9714401e+00;  2.8217299e+00;  2.3746901e+00;  2.1952500e+00;  2.2006900e+00;  1.6939400e+00;  1.5314900e+00;  1.6906170e+01;  1.9070101e+01;  2.0450451e+01;  1.9825390e+01;  1.8397800e+01;  1.6162849e+01;  1.5971700e+01;  1.5272030e+01;  1.2813570e+01;  1.2193260e+01;  1.2208230e+01;  9.6784401e+00;  8.8256302e+00
FBOX_428_b_oc;FerryBox;KaiSoerensen;    55.268;    11.076;20090914T155055Z;P10100100;M110100001110030101;     6.000;    75.434;    40.000;   255.086;  4.1331357e-03;  4.0766852e-03;  4.4123604e-03;  4.5304942e-03;  4.3234812e-03;  3.3096409e-04;            NaN;  4.3893640e-06;            NaN;            NaN;            NaN;            NaN;            NaN;  1.3986000e-01;  1.5887000e-01;  1.7811000e-01;  1.7456000e-01;  1.6414000e-01;  1.1424000e-01;  1.0882000e-01;  1.0605000e-01;  8.3980002e-02;  7.3109999e-02;  7.4800000e-02;  5.7920001e-02;  5.2359998e-02;  4.3222899e+00;  4.8687201e+00;  5.2584400e+00;  5.0823998e+00;  4.7759900e+00;  4.2741199e+00;  4.2592602e+00;  4.0527601e+00;  3.4480000e+00;  3.1602800e+00;  3.1744900e+00;  2.4563000e+00;  2.2271399e+00;  1.6729191e+01;  1.8873659e+01;  2.0241961e+01;  1.9625019e+01;  1.8209721e+01;  1.5997510e+01;  1.5809940e+01;  1.5122390e+01;  1.2678120e+01;  1.2075810e+01;  1.2090490e+01;  9.5839596e+00;  8.7386999e+00
FBOX_429_b_oc;FerryBox;KaiSoerensen;    55.270;    11.075;20090914T155115Z;P10100100;M110100001110030101;     6.000;    75.571;    40.000;   255.156;  4.1745489e-03;  4.0804454e-03;  4.3530546e-03;  4.4244875e-03;  4.0997416e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.4940000e-01;  1.6983999e-01;  1.8991999e-01;  1.8577000e-01;  1.7407000e-01;  1.2322000e-01;  1.1777000e-01;  1.1464000e-01;  9.1240004e-02;  7.9960003e-02;  8.1660002e-02;  6.3639998e-02;  5.7670001e-02;  4.6988702e+00;  5.3139701e+00;  5.7669702e+00;  5.5871100e+00;  5.2716098e+00;  4.7199602e+00;  4.7144399e+00;  4.4865699e+00;  3.8231499e+00;  3.4905200e+00;  3.5081401e+00;  2.7151501e+00;  2.4616201e+00;  1.6528730e+01;  1.8648010e+01;  2.0001520e+01;  1.9389900e+01;  1.7996651e+01;  1.5806730e+01;  1.5626930e+01;  1.4947000e+01;  1.2526330e+01;  1.1940490e+01;  1.1954340e+01;  9.4737301e+00;  8.6331301e+00
FBOX_430_b_oc;FerryBox;KaiSoerensen;    55.272;    11.074;20090914T155135Z;P10100100;M110100001110030101;     6.000;    75.571;    40.000;   255.226;  3.3591448e-03;  3.2455529e-03;  3.5222998e-03;  3.6307511e-03;  3.3357959e-03;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;            NaN;  1.4624999e-01;  1.6582000e-01;  1.8498001e-01;  1.8106000e-01;  1.6963001e-01;  1.2019000e-01;  1.1497000e-01;  1.1179000e-01;  8.8950001e-02;  7.7540003e-02;  7.9180002e-02;  6.1379999e-02;  5.5000000e-02;  4.7897501e+00;  5.4174500e+00;  5.8839402e+00;  5.7005901e+00;  5.3799701e+00;  4.8176098e+00;  4.8109002e+00;  4.5770998e+00;  3.8950300e+00;  3.5479400e+00;  3.5648501e+00;  2.7467599e+00;  2.4849801e+00;  1.6294640e+01;  1.8381090e+01;  1.9719351e+01;  1.9116970e+01;  1.7744061e+01;  1.5577560e+01;  1.5405930e+01;  1.4731700e+01;  1.2340540e+01;  1.1778380e+01;  1.1793420e+01;  9.3470402e+00;  8.5196800e+00
