MATCHUP_ID;Site;PI;Lat_IS;Lon_IS;TIME_IS;PQC;MQC;land_dist_IS;Theta_S;Rho_wn_IS_413;Rho_wn_IS_442;Rho_wn_IS_491;Rho_wn_IS_551;Rho_wn_IS_668;Rho_wn_IS_870;LwN_IS_413;LwN_IS_442;LwN_IS_491;LwN_IS_530;LwN_IS_551;LwN_IS_668;LwN_IS_870;ExactWavelength_IS_413;ExactWavelength_IS_442;ExactWavelength_IS_491;ExactWavelength_IS_530;ExactWavelength_IS_551;ExactWavelength_IS_668;ExactWavelength_IS_870;AERONET_chla_IS;Surf_press_IS;Wind_speed_IS;O3_IS
LISCO_211_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100307T163711Z;P10000100;M110100001110030101;     2.000;    46.348;       0.001461;       0.002876;       0.006229;       0.007872;       0.001836;            NaN;       0.079892;       0.170637;       0.391328;    -999.000000;       0.468596;       0.088817;      -0.008762;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       3.508122;    1014.863403;       8.257363;     353.928680
LISCO_212_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100307T173716Z;P10000100;M110100001110030101;     2.000;    46.517;       0.000700;       0.002853;       0.006036;       0.007610;       0.001769;            NaN;       0.038283;       0.169293;       0.379180;    -999.000000;       0.453036;       0.085585;      -0.001752;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       3.485254;    1014.863403;       8.257363;     353.950867
LISCO_213_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100307T181558Z;P10000100;M110100001110030101;     2.000;    48.673;       0.000792;       0.002675;       0.005514;       0.007580;       0.001391;            NaN;       0.043282;       0.158727;       0.346383;    -999.000000;       0.451215;       0.067294;      -0.012345;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       4.355296;    1014.863403;       8.257363;     353.965179
LISCO_214_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100307T183718Z;P10000100;M110100001110030101;     2.000;    50.564;       0.000788;       0.002279;       0.005440;       0.007316;       0.001418;            NaN;       0.043077;       0.135213;       0.341781;    -999.000000;       0.435524;       0.068577;      -0.009305;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       4.132694;    1014.863403;       8.257363;     353.973083
LISCO_215_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100307T193714Z;P10000100;M110100001110030101;     2.000;    57.646;       0.000412;       0.001241;       0.004507;       0.006352;       0.001130;            NaN;       0.022535;       0.073650;       0.283109;    -999.000000;       0.378128;       0.054653;      -0.009145;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       4.727064;    1014.863403;       8.257363;     353.995239
LISCO_216_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100308T143701Z;P10000100;M110100001110030101;     2.000;    56.607;       0.000319;       0.002108;       0.004682;       0.006461;       0.001258;            NaN;       0.017424;       0.125056;       0.294162;    -999.000000;       0.384630;       0.060866;      -0.004441;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       4.410137;    1014.863403;       8.257363;     354.416565
LISCO_217_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100308T151540Z;P10000100;M110100001110030101;     2.000;    51.931;       0.001113;       0.001894;       0.005298;       0.006634;       0.001365;            NaN;       0.060849;       0.112382;       0.332811;    -999.000000;       0.394895;       0.066044;      -0.000960;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       3.453747;    1014.863403;       8.257363;     354.430847
LISCO_218_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100308T163658Z;P10000100;M110100001110030101;     2.000;    45.984;       0.001087;       0.002875;       0.005797;       0.007224;       0.001492;            NaN;       0.059431;       0.170616;       0.364157;    -999.000000;       0.430021;       0.072203;      -0.003827;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       3.376622;    1014.863403;       8.257363;     354.460907
LISCO_219_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100308T173658Z;P10000100;M110100001110030101;     2.000;    46.104;       0.001072;       0.002734;       0.005822;       0.007278;       0.001565;            NaN;       0.058628;       0.162258;       0.365762;    -999.000000;       0.433238;       0.075704;      -0.003744;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       3.409746;    1014.863403;       8.257363;     354.483093
LISCO_220_b_oc;LISCO;SamAhmed;    40.955;   -73.342;20100308T181546Z;P10000100;M110100001110030101;     2.000;    48.320;       0.000506;       0.002738;       0.005601;       0.008083;       0.001386;            NaN;       0.027678;       0.162469;       0.351846;    -999.000000;       0.481168;       0.067061;      -0.005588;     413.200012;     442.100006;     491.500000;    -999.000000;     551.299988;     668.400024;     870.799988;       4.949671;    1014.863403;       8.257363;     354.497437
